date,massif,risque1,evolurisque1,loc1,altitude,risque2,evolurisque2,loc2,risque_maxi,commentaire,url_telechargement,00_temps,00_mer_de_nuages,00_limite_pluie_neige,00_isotherme_0,00_isotherme_moins_10,00_altitude_vent_1,00_altitude_vent_2,00_direction_vent_altitude_1,00_vitesse_vent_altitude_1,00_direction_vent_altitude_2,00_vitesse_vent_altitude_2,06_temps,06_mer_de_nuages,06_limite_pluie_neige,06_isotherme_0,06_isotherme_moins_10,06_altitude_vent_1,06_altitude_vent_2,06_direction_vent_altitude_1,06_vitesse_vent_altitude_1,06_direction_vent_altitude_2,06_vitesse_vent_altitude_2,12_temps,12_mer_de_nuages,12_limite_pluie_neige,12_isotherme_0,12_isotherme_moins_10,12_altitude_vent_1,12_altitude_vent_2,12_direction_vent_altitude_1,12_vitesse_vent_altitude_1,12_direction_vent_altitude_2,12_vitesse_vent_altitude_2,precipitation_neige_veille_altitude,precipitation_neige_veille_epaisseur
2023-04-15,PELVOUX,2,,<2500,2500,3,,>2500,3,Au-dessus de 2500 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230415135925.pdf,Neige faible,Non,1500,1800,3400,3000,Sans objet,NW,30,Sans objet,Sans objet,Neige faible,Non,1500,1800,3300,3000,Sans objet,NW,30,Sans objet,Sans objet,Averses de neige,Non,1300,1500,3200,3000,Sans objet,N,60,Sans objet,Sans objet,1800,2
2023-04-14,PELVOUX,2,,<2700,2700,3,,>2700,3,Au-dessus de 2700 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230414140203.pdf,Eclaircies,Non,Sans objet,1200,2500,3000,Sans objet,NW,50,Sans objet,Sans objet,Beau temps,Non,Sans objet,1200,2600,3000,Sans objet,NW,40,Sans objet,Sans objet,Variable,Non,Sans objet,2000,3700,3000,Sans objet,NW,40,Sans objet,Sans objet,1800,1
2023-04-13,PELVOUX,2,,<2700,2700,3,,>2700,3,Au-dessus de 2700 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230413141615.pdf,Neige faible,Non,1500,1800,3300,3000,Sans objet,NW,40,Sans objet,Sans objet,Peu nuageux,Non,Sans objet,1200,2500,3000,Sans objet,NW,40,Sans objet,Sans objet,Averses de neige,Non,1000,1200,2600,3000,Sans objet,NW,50,Sans objet,Sans objet,1800,5
2023-04-12,PELVOUX,1,,<2200,2200,2,,>2200,2,Au-dessus de 2200 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230412141322.pdf,Pluies éparses,Non,2300,2700,4300,3000,Sans objet,W,30,Sans objet,Sans objet,Peu nuageux,Non,Sans objet,2500,4300,3000,Sans objet,W,30,Sans objet,Sans objet,Variable,Non,Sans objet,2700,4100,3000,Sans objet,W,50,Sans objet,Sans objet,1800,Pluie
2023-04-10,PELVOUX,1,2,<2500,2500,2,,>2500,2,Au-dessus de 2500 m : Risque limité. En-dessous : Risque faible évoluant en Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230410132843.pdf,Beau temps,Non,Sans objet,2500,4000,3000,Sans objet,N,30,Sans objet,Sans objet,Brume,Non,Sans objet,2500,4000,3000,Sans objet,NW,20,Sans objet,Sans objet,Brume,Non,Sans objet,2600,4100,3000,Sans objet,NW,30,Sans objet,Sans objet,1800,0
2023-04-09,PELVOUX,1,,<2400,2400,2,,>2400,2,Au-dessus de 2400 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230409134642.pdf,Beau temps,Non,Sans objet,2100,3700,3000,Sans objet,N,30,Sans objet,Sans objet,Beau temps,Non,Sans objet,2300,3800,3000,Sans objet,N,20,Sans objet,Sans objet,Beau temps,Non,Sans objet,2600,3900,3000,Sans objet,NW,20,Sans objet,Sans objet,1800,0
2023-04-08,PELVOUX,1,,<2400,2400,2,,>2400,2,Au-dessus de 2400 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230408135923.pdf,Beau temps,Non,Sans objet,1600,3100,3000,Sans objet,N,30,Sans objet,Sans objet,Beau temps,Non,Sans objet,1600,3200,3000,Sans objet,NE,10,Sans objet,Sans objet,Peu nuageux,Non,Sans objet,2100,3400,3000,Sans objet,NW,10,Sans objet,Sans objet,1800,0
2023-04-07,PELVOUX,1,,<2400,2400,2,,>2400,2,Au-dessus de 2400 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230407140149.pdf,Beau temps,Non,Sans objet,2000,3800,3000,Sans objet,NW,30,Sans objet,Sans objet,Averses de neige,Non,1400,1800,3300,3000,Sans objet,W,30,Sans objet,Sans objet,Averses de neige,Non,1400,1600,3000,3000,Sans objet,NW,40,Sans objet,Sans objet,1800,0
2023-04-06,PELVOUX,1,,<2400,2400,2,,>2400,2,Au-dessus de 2400 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230406135758.pdf,Beau temps,Non,Sans objet,1600,3300,3000,Sans objet,N,20,Sans objet,Sans objet,Peu nuageux,Non,Sans objet,1600,3700,3000,Sans objet,NW,30,Sans objet,Sans objet,Peu nuageux,Non,Sans objet,2000,3500,3000,Sans objet,NW,30,Sans objet,Sans objet,1800,0
2023-04-05,PELVOUX,1,,<2400,2400,2,,>2400,2,Au-dessus de 2400 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230405130207.pdf,Peu nuageux,Non,Sans objet,1500,3000,3000,Sans objet,N,20,Sans objet,Sans objet,Beau temps,Non,Sans objet,1200,2900,3000,Sans objet,N,30,Sans objet,Sans objet,Peu nuageux,Non,Sans objet,1800,3000,3000,Sans objet,NW,20,Sans objet,Sans objet,1800,0
2023-04-04,PELVOUX,1,,<2400,2400,2,,>2400,2,Au-dessus de 2400 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230404140536.pdf,Eclaircies,Non,Sans objet,1700,3000,3000,Sans objet,NE,10,Sans objet,Sans objet,Peu nuageux,Non,Sans objet,1600,3000,3000,Sans objet,NE,20,Sans objet,Sans objet,Eclaircies,Non,Sans objet,1800,3100,3000,Sans objet,N,10,Sans objet,Sans objet,1800,0
2023-04-03,PELVOUX,1,,<2200,2200,2,,>2200,2,Au-dessus de 2200 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230403135443.pdf,Peu nuageux,Non,Sans objet,1800,3300,3000,Sans objet,NE,30,Sans objet,Sans objet,Peu nuageux,Non,Sans objet,1800,3400,3000,Sans objet,NE,20,Sans objet,Sans objet,Eclaircies,Non,Sans objet,2000,3400,3000,Sans objet,NE,30,Sans objet,Sans objet,1800,0
2023-04-02,PELVOUX,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230402140512.pdf,Averses de neige,Non,1100,1500,3100,3000,Sans objet,N,150,Sans objet,Sans objet,Eclaircies,Non,Sans objet,1600,3200,3000,Sans objet,NE,30,Sans objet,Sans objet,Eclaircies,Non,Sans objet,2000,3200,3000,Sans objet,NE,30,Sans objet,Sans objet,1800,7
2023-04-01,PELVOUX,2,,<2200,2200,3,,>2200,3,Au-dessus de 2200 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230401140122.pdf,Averses de neige,Non,1200,1500,3000,3000,Sans objet,NW,70,Sans objet,Sans objet,Averses de neige,Non,1200,1500,3000,3000,Sans objet,NW,70,Sans objet,Sans objet,Averses de neige,Non,1400,1800,3100,3000,Sans objet,NW,50,Sans objet,Sans objet,1800,5
2023-03-31,PELVOUX,2,,<2300,2300,3,,>2300,3,Au-dessus de 2300 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230331140752.pdf,Pluie faible / grésille,Non,2200,2500,4400,3000,Sans objet,W,50,Sans objet,Sans objet,Pluie faible / grésille,Non,2200,2500,4100,3000,Sans objet,W,50,Sans objet,Sans objet,Neige faible,Non,1800,2100,3700,3000,Sans objet,W,70,Sans objet,Sans objet,1800,0
2023-03-30,PELVOUX,2,,<2400,2400,3,,>2400,3,Au-dessus de 2400 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230330142153.pdf,Brume,Non,Sans objet,3000,4500,3000,Sans objet,SW,30,Sans objet,Sans objet,Variable,Non,Sans objet,2900,4300,3000,Sans objet,W,50,Sans objet,Sans objet,Pluies éparses,Non,2300,2900,4200,3000,Sans objet,W,50,Sans objet,Sans objet,1800,0
2023-03-29,PELVOUX,1,,<2400,2400,2,,>2400,2,Au-dessus de 2400 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230329141124.pdf,Absence de données,Non,Sans objet,Absence de données,Absence de données,3000,Sans objet,Absence de données,Absence de données,Sans objet,Sans objet,Absence de données,Non,Sans objet,Absence de données,Absence de données,3000,Sans objet,Absence de données,Absence de données,Sans objet,Sans objet,Absence de données,Non,Sans objet,Absence de données,Absence de données,3000,Sans objet,Absence de données,Absence de données,Sans objet,Sans objet,1800,0
2023-03-27,PELVOUX,2,1,<2200,2200,3,2,>2200,3,Au-dessus de 2200 m : Risque marqué évoluant en Risque limité. En-dessous : Risque limité évoluant en Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230327140221.pdf,Neige faible,Non,1100,1400,3000,3000,Sans objet,NW,60,Sans objet,Sans objet,Averses de neige,Non,900,1200,2800,3000,Sans objet,NW,60,Sans objet,Sans objet,Eclaircies,Non,Sans objet,1300,2700,3000,Sans objet,NW,70,Sans objet,Sans objet,1800,20
2023-03-26,PELVOUX,2,,<2200,2200,3,,>2200,3,Au-dessus de 2200 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230326141542.pdf,Averses de neige,Non,1500,1800,4100,3000,Sans objet,W,60,Sans objet,Sans objet,Neige faible,Non,1500,1800,3900,3000,Sans objet,W,60,Sans objet,Sans objet,Neige faible,Non,1700,2000,3500,3000,Sans objet,W,70,Sans objet,Sans objet,1800,0
2023-03-24,PELVOUX,2,,<2200,2200,3,,>2200,3,Au-dessus de 2200 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230324145832.pdf,Brume,Non,Sans objet,2800,4500,3000,Sans objet,SW,30,Sans objet,Sans objet,Variable,Non,Sans objet,2700,4300,3000,Sans objet,SW,50,Sans objet,Sans objet,Pluie faible / grésille,Non,2100,2500,4200,3000,Sans objet,SW,50,Sans objet,Sans objet,1800,0
2023-03-23,PELVOUX,1,2,<2200,2200,2,3,>2200,3,Au-dessus de 2200 m : Risque limité évoluant en Risque marqué. En-dessous : Risque faible évoluant en Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230323151650.pdf,Eclaircies,Non,Sans objet,2800,4900,3000,Sans objet,W,20,Sans objet,Sans objet,Variable,Non,Sans objet,2800,4800,3000,Sans objet,W,20,Sans objet,Sans objet,Brume,Non,Sans objet,2900,4700,3000,Sans objet,W,40,Sans objet,Sans objet,1800,0
2023-03-22,PELVOUX,1,2,<2600,2600,2,,>2600,2,Au-dessus de 2600 m : Risque limité. En-dessous : Risque faible évoluant en Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230322145245.pdf,Eclaircies,Non,Sans objet,2600,4200,3000,Sans objet,_,0,Sans objet,Sans objet,Beau temps,Non,Sans objet,2800,4300,3000,Sans objet,_,0,Sans objet,Sans objet,Peu nuageux,Non,Sans objet,2900,4500,3000,Sans objet,W,10,Sans objet,Sans objet,1800,0
2023-03-21,PELVOUX,1,2,<2600,2600,2,,>2600,2,Au-dessus de 2600 m : Risque limité. En-dessous : Risque faible évoluant en Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230321142908.pdf,Beau temps,Non,Sans objet,2700,4600,3000,Sans objet,N,10,Sans objet,Sans objet,Beau temps,Non,Sans objet,2800,4600,3000,Sans objet,_,10,Sans objet,Sans objet,Brume,Non,Sans objet,2800,4500,3000,Sans objet,W,10,Sans objet,Sans objet,1800,0
2023-03-20,PELVOUX,1,,<2600,2600,2,,>2600,2,Au-dessus de 2600 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230320144154.pdf,Averses de neige,Non,1700,2000,3400,3000,Sans objet,NW,10,Sans objet,Sans objet,Beau temps,Non,Sans objet,2000,3700,3000,Sans objet,_,0,Sans objet,Sans objet,Peu nuageux,Non,Sans objet,2600,4300,3000,Sans objet,NE,10,Sans objet,Sans objet,1800,2
2023-03-19,PELVOUX,1,,<2600,2600,2,,>2600,2,Au-dessus de 2600 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230319142729.pdf,Très nuageux,Non,Sans objet,1900,3700,3000,Sans objet,SW,30,Sans objet,Sans objet,Très nuageux,Non,Sans objet,2000,3600,3000,Sans objet,SW,20,Sans objet,Sans objet,Averses de neige,Non,1700,2200,3600,3000,Sans objet,W,20,Sans objet,Sans objet,1800,0
2023-03-18,PELVOUX,1,,<2200,2200,2,,>2200,2,Au-dessus de 2200 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230318145451.pdf,Peu nuageux,Non,Sans objet,2500,4000,3000,Sans objet,SW,30,Sans objet,Sans objet,Peu nuageux,Non,Sans objet,2400,3900,3000,Sans objet,S,20,Sans objet,Sans objet,Eclaircies,Non,Sans objet,2200,3900,3000,Sans objet,S,30,Sans objet,Sans objet,1800,0
2023-03-17,PELVOUX,1,,<2700,2700,2,,>2700,2,Au-dessus de 2700 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230317144822.pdf,Brume,Non,Sans objet,3200,4600,3000,Sans objet,SW,20,Sans objet,Sans objet,Brume,Non,Sans objet,3000,4600,3000,Sans objet,SW,30,Sans objet,Sans objet,Brume,Non,Sans objet,2900,4600,3000,Sans objet,S,30,Sans objet,Sans objet,1800,0
2023-03-16,PELVOUX,2,,<2700,2700,3,,>2700,3,Au-dessus de 2700 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230316151557.pdf,Brume,Non,Sans objet,2600,4800,3000,Sans objet,NW,30,Sans objet,Sans objet,Brume,Non,Sans objet,3200,4800,3000,Sans objet,NW,40,Sans objet,Sans objet,Peu nuageux,Non,Sans objet,3400,4800,3000,Sans objet,NW,20,Sans objet,Sans objet,1800,0
2023-03-15,PELVOUX,2,,<2700,2700,3,,>2700,3,Au-dessus de 2700 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230315144519.pdf,Eclaircies,Non,Sans objet,1400,2600,3000,Sans objet,NW,60,Sans objet,Sans objet,Beau temps,Non,Sans objet,1400,2900,3000,Sans objet,N,50,Sans objet,Sans objet,Beau temps,Non,Sans objet,2200,4400,3000,Sans objet,N,40,Sans objet,Sans objet,1800,2
2023-03-14,PELVOUX,2,,<2700,2700,3,,>2700,3,Au-dessus de 2700 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230314091244.pdf,Brume,Non,Sans objet,3000,4600,3000,Sans objet,W,30,Sans objet,Sans objet,Brume,Non,Sans objet,3200,4900,3000,Sans objet,W,30,Sans objet,Sans objet,Eclaircies,Non,Sans objet,3000,4800,3000,Sans objet,SW,70,Sans objet,Sans objet,1800,0
2023-03-13,PELVOUX,2,3,<2400,2400,4,,>2400,4,Au-dessus de 2400 m : Risque fort. En-dessous : Risque limité évoluant en Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230313144839.pdf,Brume,Non,Sans objet,3000,4600,3000,Sans objet,W,30,Sans objet,Sans objet,Brume,Non,Sans objet,3200,4900,3000,Sans objet,W,30,Sans objet,Sans objet,Eclaircies,Non,Sans objet,3000,4800,3000,Sans objet,SW,70,Sans objet,Sans objet,1800,0
2023-03-12,PELVOUX,2,,<2300,2300,3,,>2300,3,Au-dessus de 2300 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230312152956.pdf,Neige faible,Non,1900,2200,3500,3000,Sans objet,NW,60,Sans objet,Sans objet,Peu nuageux,Non,Sans objet,2000,3400,3000,Sans objet,NW,50,Sans objet,Sans objet,Peu nuageux,Non,Sans objet,2600,4100,3000,Sans objet,NW,30,Sans objet,Sans objet,1800,Pluie
2023-03-11,PELVOUX,3,,<2100,2100,4,,>2100,4,Au-dessus de 2100 m : Risque fort. En-dessous : Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230311151813.pdf,Neige modérée,Non,1300,2200,4500,3000,Sans objet,NW,80,Sans objet,Sans objet,Averses de pluie,Non,2000,2400,4300,3000,Sans objet,NW,80,Sans objet,Sans objet,Pluie faible / grésille,Non,2200,2400,3700,3000,Sans objet,NW,70,Sans objet,Sans objet,1800,20
2023-03-10,PELVOUX,3,,<2100,2100,4,,>2100,4,Au-dessus de 2100 m : Risque fort. En-dessous : Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230310151721.pdf,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données
2023-03-09,PELVOUX,1,2,<2200,2200,3,,>2200,3,Au-dessus de 2200 m : Risque marqué. En-dessous : Risque faible évoluant en Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230309145914.pdf,Averses de pluie,Non,2000,2200,3900,3000,Sans objet,W,80,Sans objet,Sans objet,Peu nuageux,Non,Sans objet,2200,3700,3000,Sans objet,NW,50,Sans objet,Sans objet,Brume,Non,Sans objet,2400,3800,3000,Sans objet,W,30,Sans objet,Sans objet,1800,Pluie
2023-03-08,PELVOUX,2,,<2000,2000,3,,>2000,3,Au-dessus de 2000 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230308150100.pdf,Peu nuageux,Non,Sans objet,1800,4000,3000,Sans objet,NW,50,Sans objet,Sans objet,Neige faible,Non,1200,1900,4200,3000,Sans objet,W,50,Sans objet,Sans objet,Neige modérée,Non,1800,2500,4000,3000,Sans objet,NW,60,Sans objet,Sans objet,1800,5
2023-03-07,PELVOUX,1,2,<2000,2000,1,3,>2000,3,Au-dessus de 2000 m : Risque faible évoluant en Risque marqué. En-dessous : Risque faible évoluant en Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230307152427.pdf,Beau temps,Non,Sans objet,1600,3600,3000,Sans objet,NW,30,Sans objet,Sans objet,Brume,Non,Sans objet,1800,3700,3000,Sans objet,W,40,Sans objet,Sans objet,Neige faible,Non,1000,1700,3700,3000,Sans objet,W,30,Sans objet,Sans objet,1800,0
2023-03-06,PELVOUX,1,,,,,,,1,Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.PELVOUX.20230306144011.pdf,Beau temps,Non,Sans objet,1700,3400,3000,Sans objet,W,20,Sans objet,Sans objet,Beau temps,Non,Sans objet,1500,3200,3000,Sans objet,NW,20,Sans objet,Sans objet,Beau temps,Non,Sans objet,2100,3200,3000,Sans objet,NW,30,Sans objet,Sans objet,1800,0
