date,massif,risque1,evolurisque1,loc1,altitude,risque2,evolurisque2,loc2,risque_maxi,commentaire,url_telechargement,00_temps,00_mer_de_nuages,00_limite_pluie_neige,00_isotherme_0,00_isotherme_moins_10,00_altitude_vent_1,00_altitude_vent_2,00_direction_vent_altitude_1,00_vitesse_vent_altitude_1,00_direction_vent_altitude_2,00_vitesse_vent_altitude_2,06_temps,06_mer_de_nuages,06_limite_pluie_neige,06_isotherme_0,06_isotherme_moins_10,06_altitude_vent_1,06_altitude_vent_2,06_direction_vent_altitude_1,06_vitesse_vent_altitude_1,06_direction_vent_altitude_2,06_vitesse_vent_altitude_2,12_temps,12_mer_de_nuages,12_limite_pluie_neige,12_isotherme_0,12_isotherme_moins_10,12_altitude_vent_1,12_altitude_vent_2,12_direction_vent_altitude_1,12_vitesse_vent_altitude_1,12_direction_vent_altitude_2,12_vitesse_vent_altitude_2,precipitation_neige_veille_altitude,precipitation_neige_veille_epaisseur
2023-04-21,DEVOLUY,1,,<2200,2200,2,,>2200,2,Au-dessus de 2200 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230421140352.pdf,Neige modérée,Non,1700,2000,3700,3000,Sans objet,SW,20,Sans objet,Sans objet,Averses de neige,Non,1700,2000,3800,3000,Sans objet,SW,20,Sans objet,Sans objet,Eclaircies,Non,Sans objet,2400,4100,3000,Sans objet,SW,30,Sans objet,Sans objet,1800,5
2023-04-20,DEVOLUY,1,,<2200,2200,2,,>2200,2,Au-dessus de 2200 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230420140454.pdf,Peu nuageux,Non,Sans objet,2200,3800,3000,Sans objet,W,10,Sans objet,Sans objet,Averses de neige,Non,1900,2100,3600,3000,Sans objet,W,15,Sans objet,Sans objet,Pluies éparses,Non,2000,2400,3500,3000,Sans objet,SW,30,Sans objet,Sans objet,1800,0
2023-04-18,DEVOLUY,1,2,<2400,2400,2,,>2400,2,Au-dessus de 2400 m : Risque limité. En-dessous : Risque faible évoluant en Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230418132226.pdf,Peu nuageux,Non,Sans objet,2100,3600,3000,Sans objet,SE,20,Sans objet,Sans objet,Eclaircies,Non,Sans objet,2100,3500,3000,Sans objet,SE,10,Sans objet,Sans objet,Averses de neige,Non,1800,2400,3500,3000,Sans objet,SE,15,Sans objet,Sans objet,1800,Pluie
2023-04-17,DEVOLUY,1,,<2400,2400,2,,>2400,2,Au-dessus de 2400 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230417140155.pdf,Très nuageux,Non,Sans objet,2400,3900,3000,Sans objet,E,10,Sans objet,Sans objet,Peu nuageux,Non,Sans objet,2200,3900,3000,Sans objet,N,20,Sans objet,Sans objet,Averses de neige,Non,1900,2400,3700,3000,Sans objet,_,10,Sans objet,Sans objet,1800,0
2023-04-16,DEVOLUY,1,,<2200,2200,2,,>2200,2,Au-dessus de 2200 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230416141513.pdf,Eclaircies,Non,Sans objet,1500,4000,3000,Sans objet,N,80,Sans objet,Sans objet,Peu nuageux,Non,Sans objet,1700,4100,3000,Sans objet,NE,60,Sans objet,Sans objet,Peu nuageux,Non,Sans objet,2500,4000,3000,Sans objet,NE,30,Sans objet,Sans objet,1800,3
2023-04-15,DEVOLUY,1,,<2200,2200,2,,>2200,2,Au-dessus de 2200 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230415135925.pdf,Neige faible,Non,1400,1700,3500,3000,Sans objet,NW,30,Sans objet,Sans objet,Averses de neige,Non,1400,1700,3500,3000,Sans objet,NW,50,Sans objet,Sans objet,Neige faible,Non,1300,1400,3100,3000,Sans objet,N,60,Sans objet,Sans objet,1800,5
2023-04-14,DEVOLUY,1,,<2200,2200,2,,>2200,2,Au-dessus de 2200 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230414140203.pdf,Eclaircies,Non,Sans objet,1200,2700,3000,Sans objet,N,60,Sans objet,Sans objet,Peu nuageux,Non,Sans objet,1200,2800,3000,Sans objet,N,60,Sans objet,Sans objet,Variable,Non,Sans objet,2000,3600,3000,Sans objet,NW,50,Sans objet,Sans objet,1800,1
2023-04-13,DEVOLUY,1,,<2200,2200,2,,>2200,2,Au-dessus de 2200 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230413141615.pdf,Neige faible,Non,1500,1800,3400,3000,Sans objet,NW,40,Sans objet,Sans objet,Peu nuageux,Non,Sans objet,1200,2600,3000,Sans objet,NW,40,Sans objet,Sans objet,Averses de neige,Non,1000,1200,2600,3000,Sans objet,NW,50,Sans objet,Sans objet,1800,5
2023-04-12,DEVOLUY,1,,<2200,2200,2,,>2200,2,Au-dessus de 2200 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230412141322.pdf,Peu nuageux,Non,Sans objet,2700,4300,3000,Sans objet,W,30,Sans objet,Sans objet,Peu nuageux,Non,Sans objet,2800,4400,3000,Sans objet,W,40,Sans objet,Sans objet,Très nuageux,Non,Sans objet,2600,4200,3000,Sans objet,W,50,Sans objet,Sans objet,1800,0
2023-04-10,DEVOLUY,1,,<2200,2200,1,2,>2200,2,Au-dessus de 2200 m : Risque faible évoluant en Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230410132843.pdf,Beau temps,Non,Sans objet,2500,4100,3000,Sans objet,N,30,Sans objet,Sans objet,Brume,Non,Sans objet,2600,4100,3000,Sans objet,NW,15,Sans objet,Sans objet,Brume,Non,Sans objet,2600,4100,3000,Sans objet,NW,20,Sans objet,Sans objet,1800,0
2023-04-09,DEVOLUY,1,,<2400,2400,2,,>2400,2,Au-dessus de 2400 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230409134642.pdf,Beau temps,Non,Sans objet,2200,3900,3000,Sans objet,N,40,Sans objet,Sans objet,Beau temps,Non,Sans objet,2400,3900,3000,Sans objet,N,20,Sans objet,Sans objet,Beau temps,Non,Sans objet,2400,3900,3000,Sans objet,NW,20,Sans objet,Sans objet,1800,0
2023-04-08,DEVOLUY,1,,<2400,2400,2,,>2400,2,Au-dessus de 2400 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230408135923.pdf,Beau temps,Non,Sans objet,1700,3200,3000,Sans objet,N,40,Sans objet,Sans objet,Beau temps,Non,Sans objet,1700,3200,3000,Sans objet,NE,10,Sans objet,Sans objet,Beau temps,Non,Sans objet,2200,3500,3000,Sans objet,NW,10,Sans objet,Sans objet,1800,0
2023-04-07,DEVOLUY,1,,<2400,2400,2,,>2400,2,Au-dessus de 2400 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230407140149.pdf,Beau temps,Non,Sans objet,2000,3900,3000,Sans objet,N,30,Sans objet,Sans objet,Averses de neige,Non,1400,1800,3500,3000,Sans objet,W,30,Sans objet,Sans objet,Eclaircies,Non,Sans objet,1800,3100,3000,Sans objet,NW,50,Sans objet,Sans objet,1800,0
2023-04-06,DEVOLUY,1,,<2400,2400,2,,>2400,2,Au-dessus de 2400 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230406135758.pdf,Beau temps,Non,Sans objet,1600,3500,3000,Sans objet,N,20,Sans objet,Sans objet,Peu nuageux,Non,Sans objet,1600,3700,3000,Sans objet,NW,30,Sans objet,Sans objet,Peu nuageux,Non,Sans objet,2000,3600,3000,Sans objet,NW,30,Sans objet,Sans objet,1800,0
2023-04-05,DEVOLUY,1,,<2400,2400,2,,>2400,2,Au-dessus de 2400 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230405130207.pdf,Peu nuageux,Non,Sans objet,1400,3100,3000,Sans objet,N,30,Sans objet,Sans objet,Beau temps,Non,Sans objet,1300,3000,3000,Sans objet,N,40,Sans objet,Sans objet,Eclaircies,Non,Sans objet,1700,3000,3000,Sans objet,N,20,Sans objet,Sans objet,1800,0
2023-04-04,DEVOLUY,1,,<2400,2400,2,,>2400,2,Au-dessus de 2400 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230404140536.pdf,Eclaircies,Non,Sans objet,1600,3100,3000,Sans objet,NE,20,Sans objet,Sans objet,Beau temps avec mer de nuage,2000,Sans objet,1500,3000,3000,Sans objet,NE,20,Sans objet,Sans objet,Eclaircies,Non,Sans objet,1700,3000,3000,Sans objet,NE,20,Sans objet,Sans objet,1800,0
2023-04-03,DEVOLUY,1,,<2200,2200,2,,>2200,2,Au-dessus de 2200 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230403135443.pdf,Peu nuageux,Non,Sans objet,1800,3400,3000,Sans objet,NE,30,Sans objet,Sans objet,Peu nuageux,Non,Sans objet,1800,3400,3000,Sans objet,NE,20,Sans objet,Sans objet,Eclaircies,Non,Sans objet,2000,3400,3000,Sans objet,NE,30,Sans objet,Sans objet,1800,0
2023-04-02,DEVOLUY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230402140512.pdf,Averses de neige,Non,1000,1400,3200,3000,Sans objet,N,30,Sans objet,Sans objet,Eclaircies,Non,Sans objet,1400,3200,3000,Sans objet,N,30,Sans objet,Sans objet,Eclaircies,Non,Sans objet,1800,3400,3000,Sans objet,NE,30,Sans objet,Sans objet,1800,5
2023-04-01,DEVOLUY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230401140122.pdf,Averses de neige,Non,1200,1500,3000,3000,Sans objet,NW,70,Sans objet,Sans objet,Averses de neige,Non,1100,1400,2900,3000,Sans objet,NW,70,Sans objet,Sans objet,Averses de neige,Non,1300,1600,3000,3000,Sans objet,NW,60,Sans objet,Sans objet,1800,5
2023-03-31,DEVOLUY,2,,<2400,2400,3,,>2400,3,Au-dessus de 2400 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230331140752.pdf,Très nuageux,Non,Sans objet,2700,4200,3000,Sans objet,W,50,Sans objet,Sans objet,Pluie faible / grésille,Non,2300,2500,4000,3000,Sans objet,W,50,Sans objet,Sans objet,Neige faible,Non,1900,2200,3600,3000,Sans objet,W,60,Sans objet,Sans objet,1800,0
2023-03-30,DEVOLUY,2,,<2400,2400,3,,>2400,3,Au-dessus de 2400 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230330142153.pdf,Brume,Non,Sans objet,3100,4500,3000,Sans objet,SW,30,Sans objet,Sans objet,Variable,Non,Sans objet,3000,4300,3000,Sans objet,W,40,Sans objet,Sans objet,Variable,Non,Sans objet,2800,4200,3000,Sans objet,W,40,Sans objet,Sans objet,1800,0
2023-03-29,DEVOLUY,1,,<2400,2400,2,,>2400,2,Au-dessus de 2400 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230329141124.pdf,Absence de données,Non,Sans objet,Absence de données,Absence de données,3000,Sans objet,Absence de données,Absence de données,Sans objet,Sans objet,Absence de données,Non,Sans objet,Absence de données,Absence de données,3000,Sans objet,Absence de données,Absence de données,Sans objet,Sans objet,Absence de données,Non,Sans objet,Absence de données,Absence de données,3000,Sans objet,Absence de données,Absence de données,Sans objet,Sans objet,1800,0
2023-03-27,DEVOLUY,2,1,<2400,2400,3,2,>2400,3,Au-dessus de 2400 m : Risque marqué évoluant en Risque limité. En-dessous : Risque limité évoluant en Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230327140221.pdf,Neige faible,Non,1000,1300,3000,3000,Sans objet,NW,80,Sans objet,Sans objet,Averses de neige,Non,900,1200,3000,3000,Sans objet,N,70,Sans objet,Sans objet,Variable,Non,Sans objet,1200,2800,3000,Sans objet,N,70,Sans objet,Sans objet,1800,15
2023-03-26,DEVOLUY,2,,<2400,2400,3,,>2400,3,Au-dessus de 2400 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230326141542.pdf,Variable,Non,Sans objet,2100,4100,3000,Sans objet,W,60,Sans objet,Sans objet,Neige faible,Non,1700,2100,4000,3000,Sans objet,W,70,Sans objet,Sans objet,Neige faible,Non,1400,1700,3500,3000,Sans objet,W,70,Sans objet,Sans objet,1800,0
2023-03-24,DEVOLUY,1,,<2200,2200,2,,>2200,2,Au-dessus de 2200 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230324145832.pdf,Brume,Non,Sans objet,3000,4400,3000,Sans objet,SW,50,Sans objet,Sans objet,Variable,Non,Sans objet,2900,4200,3000,Sans objet,SW,50,Sans objet,Sans objet,Pluie faible / grésille,Non,2100,2500,4000,3000,Sans objet,SW,50,Sans objet,Sans objet,1800,0
2023-03-23,DEVOLUY,1,2,,,,,,2,Risque faible évoluant en Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230323151650.pdf,Eclaircies,Non,Sans objet,2800,4900,3000,Sans objet,W,20,Sans objet,Sans objet,Variable,Non,Sans objet,2800,4700,3000,Sans objet,W,30,Sans objet,Sans objet,Brume,Non,Sans objet,2900,4700,3000,Sans objet,W,30,Sans objet,Sans objet,1800,0
2023-03-22,DEVOLUY,1,,<2200,2200,1,2,>2200,2,Au-dessus de 2200 m : Risque faible évoluant en Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230322145245.pdf,Eclaircies,Non,Sans objet,2600,4100,3000,Sans objet,_,0,Sans objet,Sans objet,Beau temps,Non,Sans objet,2800,4300,3000,Sans objet,_,0,Sans objet,Sans objet,Peu nuageux,Non,Sans objet,2800,4500,3000,Sans objet,W,10,Sans objet,Sans objet,1800,0
2023-03-21,DEVOLUY,1,,<2200,2200,1,2,>2200,2,Au-dessus de 2200 m : Risque faible évoluant en Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230321142908.pdf,Beau temps,Non,Sans objet,2700,4600,3000,Sans objet,N,10,Sans objet,Sans objet,Beau temps,Non,Sans objet,2800,4600,3000,Sans objet,_,10,Sans objet,Sans objet,Brume,Non,Sans objet,2700,4600,3000,Sans objet,W,10,Sans objet,Sans objet,1800,0
2023-03-20,DEVOLUY,1,,,,,,,1,Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230320144154.pdf,Averses de neige,Non,1700,2000,3400,3000,Sans objet,NW,10,Sans objet,Sans objet,Beau temps avec mer de nuage,1800,Sans objet,2000,3900,3000,Sans objet,NE,10,Sans objet,Sans objet,Peu nuageux,Non,Sans objet,2400,4500,3000,Sans objet,NE,10,Sans objet,Sans objet,1800,2
2023-03-19,DEVOLUY,1,,,,,,,1,Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230319142729.pdf,Très nuageux,Non,Sans objet,2000,3600,3000,Sans objet,SW,30,Sans objet,Sans objet,Très nuageux,Non,Sans objet,2000,3600,3000,Sans objet,SW,20,Sans objet,Sans objet,Averses de neige,Non,1800,2200,3600,3000,Sans objet,W,20,Sans objet,Sans objet,1800,0
2023-03-18,DEVOLUY,1,,<2200,2200,2,,>2200,2,Au-dessus de 2200 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230318145451.pdf,Peu nuageux,Non,Sans objet,2500,4000,3000,Sans objet,SW,30,Sans objet,Sans objet,Peu nuageux,Non,Sans objet,2400,3900,3000,Sans objet,S,20,Sans objet,Sans objet,Eclaircies,Non,Sans objet,2200,3900,3000,Sans objet,S,30,Sans objet,Sans objet,1800,0
2023-03-17,DEVOLUY,1,,<2200,2200,2,,>2200,2,Au-dessus de 2200 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230317144822.pdf,Brume,Non,Sans objet,3400,4600,3000,Sans objet,SW,30,Sans objet,Sans objet,Brume,Non,Sans objet,3200,4600,3000,Sans objet,SW,40,Sans objet,Sans objet,Brume,Non,Sans objet,2900,4700,3000,Sans objet,S,50,Sans objet,Sans objet,1800,0
2023-03-16,DEVOLUY,1,,<2200,2200,2,,>2200,2,Au-dessus de 2200 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230316151557.pdf,Brume,Non,Sans objet,2900,4800,3000,Sans objet,NW,30,Sans objet,Sans objet,Brume,Non,Sans objet,3200,4800,3000,Sans objet,NW,40,Sans objet,Sans objet,Peu nuageux,Non,Sans objet,3400,4800,3000,Sans objet,NW,20,Sans objet,Sans objet,1800,0
2023-03-15,DEVOLUY,1,,<2200,2200,2,,>2200,2,Au-dessus de 2200 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230315144519.pdf,Eclaircies,Non,Sans objet,1400,2700,3000,Sans objet,NW,80,Sans objet,Sans objet,Beau temps,Non,Sans objet,1400,3800,3000,Sans objet,N,80,Sans objet,Sans objet,Beau temps,Non,Sans objet,1900,4700,3000,Sans objet,N,40,Sans objet,Sans objet,1800,5
2023-03-14,DEVOLUY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230314091244.pdf,Brume,Non,Sans objet,3000,4700,3000,Sans objet,W,30,Sans objet,Sans objet,Brume,Non,Sans objet,3200,4900,3000,Sans objet,W,30,Sans objet,Sans objet,Eclaircies,Non,Sans objet,3000,4700,3000,Sans objet,SW,70,Sans objet,Sans objet,1800,0
2023-03-13,DEVOLUY,2,,<2400,2400,3,,>2400,3,Au-dessus de 2400 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230313144839.pdf,Brume,Non,Sans objet,3000,4700,3000,Sans objet,W,30,Sans objet,Sans objet,Brume,Non,Sans objet,3200,4900,3000,Sans objet,W,30,Sans objet,Sans objet,Eclaircies,Non,Sans objet,3000,4700,3000,Sans objet,SW,70,Sans objet,Sans objet,1800,0
2023-03-12,DEVOLUY,2,,<2300,2300,3,,>2300,3,Au-dessus de 2300 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230312152956.pdf,Neige faible,Non,1900,2000,3600,3000,Sans objet,NW,70,Sans objet,Sans objet,Peu nuageux,Non,Sans objet,2000,3800,3000,Sans objet,N,60,Sans objet,Sans objet,Beau temps,Non,Sans objet,2600,4300,3000,Sans objet,N,50,Sans objet,Sans objet,1800,Pluie
2023-03-11,DEVOLUY,3,,<2100,2100,4,,>2100,4,Au-dessus de 2100 m : Risque fort. En-dessous : Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230311151813.pdf,Neige modérée,Non,1300,2100,4600,3000,Sans objet,NW,90,Sans objet,Sans objet,Averses de pluie,Non,2000,2400,4500,3000,Sans objet,NW,90,Sans objet,Sans objet,Pluie faible / grésille,Non,2200,2400,4000,3000,Sans objet,NW,80,Sans objet,Sans objet,1800,20
2023-03-10,DEVOLUY,3,,<2100,2100,4,,>2100,4,Au-dessus de 2100 m : Risque fort. En-dessous : Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.DEVOLUY.20230310151721.pdf,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données
