date,massif,risque1,evolurisque1,loc1,altitude,risque2,evolurisque2,loc2,risque_maxi,commentaire,url_telechargement,00_temps,00_mer_de_nuages,00_limite_pluie_neige,00_isotherme_0,00_isotherme_moins_10,00_altitude_vent_1,00_altitude_vent_2,00_direction_vent_altitude_1,00_vitesse_vent_altitude_1,00_direction_vent_altitude_2,00_vitesse_vent_altitude_2,06_temps,06_mer_de_nuages,06_limite_pluie_neige,06_isotherme_0,06_isotherme_moins_10,06_altitude_vent_1,06_altitude_vent_2,06_direction_vent_altitude_1,06_vitesse_vent_altitude_1,06_direction_vent_altitude_2,06_vitesse_vent_altitude_2,12_temps,12_mer_de_nuages,12_limite_pluie_neige,12_isotherme_0,12_isotherme_moins_10,12_altitude_vent_1,12_altitude_vent_2,12_direction_vent_altitude_1,12_vitesse_vent_altitude_1,12_direction_vent_altitude_2,12_vitesse_vent_altitude_2,precipitation_neige_veille_altitude,precipitation_neige_veille_epaisseur
2023-03-29,CERDAGNE-CANIGOU,1,,,,,,,1,Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230329133713.pdf,Brume,Non,Sans objet,3200,4600,2000,3000,SW,35,SW,40,Beau temps,Non,Sans objet,3100,4600,2000,3000,SW,35,SW,30,Beau temps,Non,Sans objet,3200,4800,2000,3000,SW,30,SW,20,1800,0
2023-03-27,CERDAGNE-CANIGOU,1,,,,,,,1,Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230327133137.pdf,Pluie faible / grésille,Non,1600,1800,3300,2000,3000,NW,30,NW,90,Variable,Non,Sans objet,1700,3700,2000,3000,NW,20,NW,70,Peu nuageux,Non,Sans objet,2000,4400,2000,3000,NW,10,NW,40,1800,0
2023-03-26,CERDAGNE-CANIGOU,1,,<2200,2200,2,,>2200,2,Au-dessus de 2200 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230326140101.pdf,Beau temps,Non,Sans objet,3000,4700,2000,3000,W,10,W,50,Beau temps,Non,Sans objet,2900,4400,2000,3000,SW,10,SW,20,Pluies éparses,Non,2200,2500,3900,2000,3000,N,10,SW,40,1800,0
2023-03-25,CERDAGNE-CANIGOU,1,,<2500,2500,2,,>2500,2,Au-dessus de 2500 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230325145423.pdf,Absence de données,Non,Sans objet,Absence de données,Absence de données,2000,3000,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Non,Sans objet,Absence de données,Absence de données,2000,3000,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Non,Sans objet,Absence de données,Absence de données,2000,3000,Absence de données,Absence de données,Absence de données,Absence de données,1800,0
2023-03-22,CERDAGNE-CANIGOU,1,,<2300,2300,2,,>2300,2,Au-dessus de 2300 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230322145911.pdf,Beau temps,Non,Sans objet,2600,4000,2000,3000,_,0,NW,20,Peu nuageux,Non,Sans objet,2600,4300,2000,3000,S,10,NW,10,Beau temps,Non,Sans objet,2800,4800,2000,3000,E,10,W,10,1800,0
2023-03-21,CERDAGNE-CANIGOU,1,,<2300,2300,2,,>2300,2,Au-dessus de 2300 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230321145028.pdf,Peu nuageux,Non,Sans objet,3400,4800,2000,3000,_,0,NW,10,Peu nuageux,Non,Sans objet,3000,4700,2000,3000,_,0,NW,10,Pluies éparses,Non,2500,2800,4400,2000,3000,_,0,SW,10,1800,0
2023-03-20,CERDAGNE-CANIGOU,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230320144858.pdf,Peu nuageux,Non,Sans objet,2400,4100,2000,3000,_,0,NW,40,Peu nuageux,Non,Sans objet,2600,4800,2000,3000,NW,10,N,50,Beau temps,Non,Sans objet,2800,4900,2000,3000,N,10,NW,30,1800,Pluie
2023-03-19,CERDAGNE-CANIGOU,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230319143727.pdf,Pluies éparses,Non,1600,1900,3700,2000,3000,NW,10,NW,10,Variable,Non,Sans objet,2000,3600,2000,3000,W,10,W,10,Pluies éparses,Non,1800,2100,3600,2000,3000,_,0,NW,10,1800,Pluie
2023-03-18,CERDAGNE-CANIGOU,1,,<2000,2000,2,,>2000,2,Au-dessus de 2000 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230318142659.pdf,Variable,Non,Sans objet,2400,4200,2000,3000,SW,20,W,20,Variable,Non,Sans objet,2300,3900,2000,3000,_,0,SW,10,Pluies éparses,Non,2000,2300,3800,2000,3000,N,10,SW,20,1800,0
2023-03-17,CERDAGNE-CANIGOU,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230317144002.pdf,Beau temps,Non,Sans objet,3600,4800,2000,3000,SW,30,SW,50,Peu nuageux,Non,Sans objet,3600,4900,2000,3000,SW,20,SW,60,Brume,Non,Sans objet,3200,4600,2000,3000,S,10,SW,70,1800,0
2023-03-16,CERDAGNE-CANIGOU,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230316143026.pdf,Beau temps,Non,Sans objet,3400,5000,2000,3000,W,10,NW,50,Beau temps,Non,Sans objet,3500,4800,2000,3000,SW,10,NW,20,Beau temps,Non,Sans objet,3600,4800,2000,3000,W,10,SW,30,1800,0
2023-03-15,CERDAGNE-CANIGOU,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230315130901.pdf,Averses de neige,Non,0,1900,4700,2000,3000,NW,20,NW,80,Peu nuageux,Non,Sans objet,2000,4900,2000,3000,NW,10,NW,60,Peu nuageux,Non,Sans objet,2600,4500,2000,3000,N,10,NW,50,1800,0
2023-03-14,CERDAGNE-CANIGOU,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230314143936.pdf,Pluies éparses,Non,1800,2100,4000,2000,3000,NW,10,W,40,Averses de neige,Non,1500,1900,3900,2000,3000,W,20,NW,90,Peu nuageux,Non,Sans objet,2000,3300,2000,3000,NW,20,NW,70,1800,Pluie
2023-03-13,CERDAGNE-CANIGOU,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230313154407.pdf,Beau temps,Non,Sans objet,3500,5000,2000,3000,SW,10,NW,40,Beau temps,Non,Sans objet,3800,4900,2000,3000,W,20,W,40,Beau temps,Non,Sans objet,3800,5200,2000,3000,SW,10,SW,80,1800,0
2023-03-12,CERDAGNE-CANIGOU,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230312150623.pdf,Pluies éparses,Non,2500,2800,5000,2000,3000,NW,20,NW,80,Peu nuageux,Non,Sans objet,3000,4900,2000,3000,W,20,NW,70,Beau temps,Non,Sans objet,2900,4800,2000,3000,NW,10,NW,30,1800,Pluie
2023-03-11,CERDAGNE-CANIGOU,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230311151133.pdf,Pluie faible / grésille,Non,3200,3400,5300,2000,3000,NW,20,NW,100,Peu nuageux,Non,Sans objet,3700,5400,2000,3000,W,30,NW,110,Pluie faible / grésille,Non,2600,2800,5200,2000,3000,NW,10,NW,70,1800,Pluie
2023-03-10,CERDAGNE-CANIGOU,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230310140940.pdf,Peu nuageux,Non,Sans objet,2400,4100,2000,3000,W,10,W,70,Eclaircies,Non,Sans objet,2400,5000,2000,3000,NW,30,NW,130,Eclaircies,Non,Sans objet,2600,5200,2000,3000,NW,20,NW,100,1800,0
2023-03-09,CERDAGNE-CANIGOU,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230309145851.pdf,Variable,Non,Sans objet,2700,Absence de données,2000,3000,Absence de données,Absence de données,Absence de données,Absence de données,Variable,Non,Sans objet,2800,Absence de données,2000,3000,Absence de données,Absence de données,Absence de données,Absence de données,Variable,Non,Sans objet,2700,Absence de données,2000,3000,Absence de données,Absence de données,Absence de données,Absence de données,1800,0
2023-03-06,CERDAGNE-CANIGOU,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230306143405.pdf,Beau temps,Non,Sans objet,1900,3600,2000,3000,_,0,W,10,Beau temps,Non,Sans objet,1700,3500,2000,3000,_,0,NW,10,Beau temps,Non,Sans objet,2000,3400,2000,3000,_,0,W,10,1800,0
2023-03-05,CERDAGNE-CANIGOU,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230305051653.pdf,Beau temps,Non,Sans objet,1600,3300,2000,3000,W,10,N,20,Beau temps,Non,Sans objet,1600,3200,2000,3000,NW,10,N,20,Beau temps,Non,Sans objet,1800,3400,2000,3000,_,0,N,10,1800,0
2023-03-04,CERDAGNE-CANIGOU,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230304145953.pdf,Beau temps,Non,Sans objet,1600,3300,2000,3000,W,10,N,20,Beau temps,Non,Sans objet,1600,3200,2000,3000,NW,10,N,20,Beau temps,Non,Sans objet,1800,3400,2000,3000,_,0,N,10,1800,0
2023-03-03,CERDAGNE-CANIGOU,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230303144915.pdf,Beau temps,Non,Sans objet,1000,2800,2000,3000,W,10,E,10,Peu nuageux,Non,Sans objet,1200,3000,2000,3000,NW,10,NE,10,Beau temps,Non,Sans objet,1600,3000,2000,3000,N,10,NE,20,1800,0
2023-03-02,CERDAGNE-CANIGOU,2,,<2200,2200,3,,>2200,3,Au-dessus de 2200 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230302144117.pdf,Brume,Non,Sans objet,1400,3000,2000,3000,_,0,NE,10,Peu nuageux,Non,Sans objet,1200,2900,2000,3000,NW,10,NE,20,Variable,Non,Sans objet,1200,2800,2000,3000,_,0,NE,20,1800,0
2023-03-01,CERDAGNE-CANIGOU,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230301145457.pdf,Peu nuageux,Non,Sans objet,1200,3000,2000,3000,_,0,S,20,Beau temps,Non,Sans objet,1400,3100,2000,3000,_,0,E,20,Beau temps,Non,Sans objet,1600,3100,2000,3000,_,0,E,20,1800,0
2023-02-28,CERDAGNE-CANIGOU,3,,E,,2,,W,3,Risque limité à l'Ouest- Risque marqué à l'Est.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230228150610.pdf,Neige faible,Non,400,600,2600,2000,3000,NW,10,NE,40,Neige faible,Non,500,800,2700,2000,3000,NW,10,NE,50,Neige faible,Non,800,1100,3000,2000,3000,NW,10,NE,10,1800,10
2023-02-27,CERDAGNE-CANIGOU,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230227150304.pdf,Averses de neige,Non,0,0,1600,2000,3000,NW,20,NW,50,Averses de neige,Non,0,0,1500,2000,3000,SE,10,SE,40,Eclaircies,Non,Sans objet,600,2200,2000,3000,NE,10,NE,40,1800,5
2023-02-26,CERDAGNE-CANIGOU,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230226144527.pdf,Neige faible,Non,1000,1200,3700,2000,3000,W,10,NE,20,Variable,Non,Sans objet,1400,3900,2000,3000,NW,20,N,40,Variable,Non,Sans objet,1400,3700,2000,3000,NW,10,N,40,1800,7
2023-02-24,CERDAGNE-CANIGOU,2,,<2100,2100,3,,>2100,3,Au-dessus de 2100 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230224150522.pdf,Pluie faible / grésille,Non,1700,2000,3900,2000,3000,S,10,S,60,Eclaircies,Non,Sans objet,2000,3800,2000,3000,_,0,SW,40,Eclaircies,Non,Sans objet,2100,3800,2000,3000,S,10,SW,30,1800,20
2023-02-23,CERDAGNE-CANIGOU,2,,<2200,2200,3,,>2200,3,Au-dessus de 2200 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230223151008.pdf,Pluies éparses,Non,1700,2000,3700,2000,3000,_,0,SW,40,Très nuageux,Non,Sans objet,2200,3800,2000,3000,_,0,SW,50,Pluie faible / grésille,Non,1800,2200,3800,2000,3000,_,0,SW,70,1800,2
2023-02-22,CERDAGNE-CANIGOU,2,,<2000,2000,2,3,>2000,3,Au-dessus de 2000 m : Risque limité évoluant en Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230222143814.pdf,Variable,Non,Sans objet,2400,3900,2000,3000,_,0,W,10,Variable,Non,Sans objet,2100,3800,2000,3000,_,0,W,20,Pluies éparses,Non,2000,2200,3700,2000,3000,_,0,W,20,1800,0
2023-02-21,CERDAGNE-CANIGOU,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230221144142.pdf,Beau temps,Non,Sans objet,3200,4600,2000,3000,W,10,W,10,Brume,Non,Sans objet,3000,4300,2000,3000,W,10,W,10,Brume,Non,Sans objet,3000,4100,2000,3000,W,10,S,20,1800,0
2023-02-20,CERDAGNE-CANIGOU,1,,,,,,,1,Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230220145158.pdf,Beau temps,Non,Sans objet,3400,4600,2000,3000,_,0,E,10,Peu nuageux,Non,Sans objet,3200,4600,2000,3000,_,0,SE,10,Peu nuageux,Non,Sans objet,3200,4700,2000,3000,_,0,S,20,1800,0
2023-02-19,CERDAGNE-CANIGOU,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230219144428.pdf,Beau temps,Non,Sans objet,3400,4800,2000,3000,NW,10,W,10,Beau temps,Non,Sans objet,3200,4700,2000,3000,NW,10,NW,10,Beau temps,Non,Sans objet,3200,4600,2000,3000,_,0,NW,10,1800,0
2023-02-18,CERDAGNE-CANIGOU,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230218135204.pdf,Beau temps,Non,Sans objet,3200,4800,2000,3000,_,0,NE,10,Beau temps,Non,Sans objet,3300,4800,2000,3000,W,10,NE,10,Beau temps,Non,Sans objet,3300,4900,2000,3000,_,0,E,10,1800,0
2023-02-17,CERDAGNE-CANIGOU,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230217145642.pdf,Beau temps,Non,Sans objet,2200,4200,2000,3000,NW,10,NE,20,Beau temps,Non,Sans objet,2400,4400,2000,3000,NW,10,NE,20,Beau temps,Non,Sans objet,2600,4600,2000,3000,_,0,NE,20,1800,0
2023-02-16,CERDAGNE-CANIGOU,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230216150937.pdf,Beau temps,Non,Sans objet,2400,4200,2000,3000,_,0,SE,20,Peu nuageux,Non,Sans objet,2200,4200,2000,3000,NW,10,E,10,Beau temps,Non,Sans objet,2200,4200,2000,3000,N,10,NE,10,1800,0
2023-02-15,CERDAGNE-CANIGOU,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230215142300.pdf,Peu nuageux,Non,Sans objet,2900,4400,2000,3000,S,20,S,40,Beau temps,Non,Sans objet,2800,4300,2000,3000,SE,10,S,40,Peu nuageux,Non,Sans objet,2800,4200,2000,3000,_,0,S,30,1800,0
2023-02-14,CERDAGNE-CANIGOU,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230214142025.pdf,Beau temps,Non,Sans objet,2900,4400,2000,3000,S,20,S,30,Beau temps,Non,Sans objet,3000,4500,2000,3000,S,20,S,30,Beau temps,Non,Sans objet,3000,4500,2000,3000,S,10,S,40,1800,0
2023-02-12,CERDAGNE-CANIGOU,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230212133853.pdf,Beau temps,Non,Sans objet,2600,4200,2000,3000,S,10,SE,20,Beau temps,Non,Sans objet,2800,4100,2000,3000,S,10,SE,20,Beau temps,Non,Sans objet,2800,4200,2000,3000,_,0,SE,20,1800,0
2023-02-11,CERDAGNE-CANIGOU,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230211143112.pdf,Beau temps,Non,Sans objet,2400,4100,2000,3000,_,0,E,20,Beau temps,Non,Sans objet,2400,4200,2000,3000,_,0,E,10,Beau temps,Non,Sans objet,2600,4200,2000,3000,_,0,E,10,1800,0
2023-02-10,CERDAGNE-CANIGOU,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230210145026.pdf,Beau temps,Non,Sans objet,1400,3400,2000,3000,NW,10,NE,50,Beau temps,Non,Sans objet,1500,3800,2000,3000,NW,10,N,50,Beau temps,Non,Sans objet,1900,4000,2000,3000,N,10,NE,30,1800,2
2023-02-09,CERDAGNE-CANIGOU,3,,E,,2,,W,3,Risque limité à l'Ouest- Risque marqué à l'Est.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230209145211.pdf,Variable,Non,Sans objet,1000,2400,2000,3000,_,0,NW,10,Variable,Non,Sans objet,1000,2400,2000,3000,_,0,N,20,Peu nuageux,Non,Sans objet,1000,2700,2000,3000,N,10,N,20,1800,3
2023-02-08,CERDAGNE-CANIGOU,3,,E,,2,,W,3,Risque limité à l'Ouest- Risque marqué à l'Est.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230208144326.pdf,Neige modérée,Non,1000,1300,3300,2000,3000,_,0,SE,30,Averses de neige,Non,900,1200,3100,2000,3000,_,0,N,20,Averses de neige,Non,800,1200,2800,2000,3000,NE,10,NW,20,1800,10
2023-02-07,CERDAGNE-CANIGOU,4,,E,,3,,W,4,Risque marqué à l'Ouest- Risque fort à l'Est.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230207150022.pdf,Beau temps,Non,Sans objet,1200,3200,2000,3000,_,0,NE,20,Très nuageux,Non,Sans objet,600,2800,2000,3000,_,0,S,10,Neige modérée,Non,300,600,2700,2000,3000,E,10,SE,60,1800,1
2023-02-06,CERDAGNE-CANIGOU,2,3,,,,,,3,Risque limité évoluant en Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230206145244.pdf,Peu nuageux,Non,Sans objet,2000,3700,2000,3000,NW,20,N,50,Très nuageux,Non,Sans objet,800,2500,2000,3000,NW,20,NE,40,Neige faible,Non,800,1000,2700,2000,3000,NE,10,E,30,1800,1
2023-02-04,CERDAGNE-CANIGOU,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230204144300.pdf,Beau temps,Non,Sans objet,3000,4600,2000,3000,NW,10,N,30,Beau temps,Non,Sans objet,2800,4700,2000,3000,NW,20,N,30,Beau temps,Non,Sans objet,2800,4800,2000,3000,NW,20,N,40,1800,0
2023-02-03,CERDAGNE-CANIGOU,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230203143543.pdf,Beau temps,Non,Sans objet,2300,4200,2000,3000,NW,20,NE,40,Beau temps,Non,Sans objet,2800,4300,2000,3000,NW,10,NE,30,Beau temps,Non,Sans objet,3000,4400,2000,3000,NW,10,N,20,1800,0
2023-02-02,CERDAGNE-CANIGOU,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CERDAGNE-CANIGOU.20230202151250.pdf,Beau temps,Non,Sans objet,2200,4200,2000,3000,W,10,N,40,Beau temps,Non,Sans objet,2300,4300,2000,3000,NW,20,N,50,Beau temps,Non,Sans objet,2300,4100,2000,3000,NW,20,N,50,1800,0
