date,massif,risque1,evolurisque1,loc1,altitude,risque2,evolurisque2,loc2,risque_maxi,commentaire,url_telechargement,00_temps,00_mer_de_nuages,00_limite_pluie_neige,00_isotherme_0,00_isotherme_moins_10,00_altitude_vent_1,00_altitude_vent_2,00_direction_vent_altitude_1,00_vitesse_vent_altitude_1,00_direction_vent_altitude_2,00_vitesse_vent_altitude_2,06_temps,06_mer_de_nuages,06_limite_pluie_neige,06_isotherme_0,06_isotherme_moins_10,06_altitude_vent_1,06_altitude_vent_2,06_direction_vent_altitude_1,06_vitesse_vent_altitude_1,06_direction_vent_altitude_2,06_vitesse_vent_altitude_2,12_temps,12_mer_de_nuages,12_limite_pluie_neige,12_isotherme_0,12_isotherme_moins_10,12_altitude_vent_1,12_altitude_vent_2,12_direction_vent_altitude_1,12_vitesse_vent_altitude_1,12_direction_vent_altitude_2,12_vitesse_vent_altitude_2,precipitation_neige_veille_altitude,precipitation_neige_veille_epaisseur
2023-03-31,ORLU__ST_BARTHELEMY,1,,<2300,2300,1,2,>2300,2,Au-dessus de 2300 m : Risque faible évoluant en Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230331134703.pdf,Peu nuageux,Non,Sans objet,3200,4700,2000,3000,W,40,W,70,Très nuageux,Non,Sans objet,3000,4500,2000,3000,W,20,W,60,Pluies éparses,Non,2600,2800,4600,2000,3000,W,40,W,60,1800,0
2023-03-30,ORLU__ST_BARTHELEMY,1,,<2500,2500,2,,>2500,2,Au-dessus de 2500 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230330134125.pdf,Brume,Non,Sans objet,3300,4700,2000,3000,W,20,W,30,Peu nuageux,Non,Sans objet,3200,4600,2000,3000,SW,20,W,40,Peu nuageux,Non,Sans objet,3300,4600,2000,3000,W,10,W,40,1800,0
2023-03-29,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230329133713.pdf,Peu nuageux,Non,Sans objet,3200,4800,2000,3000,SW,35,SW,40,Beau temps,Non,Sans objet,3100,4600,2000,3000,SW,35,SW,30,Beau temps,Non,Sans objet,3300,4800,2000,3000,SW,30,SW,20,1800,0
2023-03-27,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230327133137.pdf,Neige modérée,Non,1400,1600,3100,2000,3000,NW,90,NW,90,Averses de neige,Non,1200,1600,3100,2000,3000,NW,70,NW,70,Pluies éparses,Non,1600,1800,4500,2000,3000,W,50,NW,50,1800,7
2023-03-26,ORLU__ST_BARTHELEMY,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230326140101.pdf,Beau temps,Non,Sans objet,2900,4500,2000,3000,W,20,W,60,Averses de pluie,Non,1600,2200,4400,2000,3000,W,30,W,50,Averses de neige,Non,1400,1600,3600,2000,3000,W,70,W,70,1800,0
2023-03-25,ORLU__ST_BARTHELEMY,1,,<2500,2500,2,,>2500,2,Au-dessus de 2500 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230325145423.pdf,Absence de données,Non,Sans objet,Absence de données,Absence de données,2000,3000,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Non,Sans objet,Absence de données,Absence de données,2000,3000,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Non,Sans objet,Absence de données,Absence de données,2000,3000,Absence de données,Absence de données,Absence de données,Absence de données,1800,0
2023-03-22,ORLU__ST_BARTHELEMY,1,,<2300,2300,2,,>2300,2,Au-dessus de 2300 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230322145911.pdf,Beau temps,Non,Sans objet,2600,4000,2000,3000,W,10,NW,20,Peu nuageux,Non,Sans objet,2800,4600,2000,3000,W,10,NW,10,Beau temps,Non,Sans objet,3000,4900,2000,3000,S,10,SW,10,1800,0
2023-03-21,ORLU__ST_BARTHELEMY,1,,<2300,2300,2,,>2300,2,Au-dessus de 2300 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230321145028.pdf,Peu nuageux,Non,Sans objet,3300,4900,2000,3000,NW,10,N,10,Peu nuageux,Non,Sans objet,3000,4600,2000,3000,NW,20,NW,10,Pluies éparses,Non,2400,2800,4400,2000,3000,W,20,SW,10,1800,0
2023-03-20,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230320144858.pdf,Peu nuageux,Non,Sans objet,2500,4200,2000,3000,W,30,NW,40,Peu nuageux,Non,Sans objet,2600,4600,2000,3000,NW,40,NW,40,Beau temps,Non,Sans objet,2800,4900,2000,3000,NW,30,N,20,1800,Pluie
2023-03-19,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230319143727.pdf,Pluies éparses,Non,1600,1800,3600,2000,3000,W,40,W,30,Pluies éparses,Non,1600,1800,3500,2000,3000,W,40,W,30,Pluies éparses,Non,1600,1800,3700,2000,3000,W,40,W,30,1800,5
2023-03-18,ORLU__ST_BARTHELEMY,1,,<2000,2000,2,,>2000,2,Au-dessus de 2000 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230318142659.pdf,Variable,Non,Sans objet,2400,4000,2000,3000,SW,20,W,20,Variable,Non,Sans objet,2300,3700,2000,3000,_,0,SW,10,Pluies éparses,Non,2000,2300,3700,2000,3000,N,10,SW,20,1800,0
2023-03-17,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230317144002.pdf,Beau temps,Non,Sans objet,3600,4600,2000,3000,SW,30,SW,30,Brume,Non,Sans objet,3400,4700,2000,3000,SW,10,SW,40,Brume,Non,Sans objet,3200,4500,2000,3000,S,40,SW,50,1800,0
2023-03-16,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230316143026.pdf,Beau temps,Non,Sans objet,3400,4900,2000,3000,W,30,NW,50,Beau temps,Non,Sans objet,3500,4800,2000,3000,W,10,NW,30,Beau temps,Non,Sans objet,3500,4800,2000,3000,SW,20,SW,30,1800,0
2023-03-15,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230315130901.pdf,Averses de neige,Non,1300,1600,4600,2000,3000,NW,70,NW,80,Peu nuageux,Non,Sans objet,1800,4900,2000,3000,W,60,NW,70,Peu nuageux,Non,Sans objet,2800,4900,2000,3000,W,40,NW,60,1800,2
2023-03-14,ORLU__ST_BARTHELEMY,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230314143936.pdf,Pluies éparses,Non,1600,1800,3400,2000,3000,W,60,W,70,Averses de neige,Non,1200,1600,3200,2000,3000,W,100,NW,90,Averses de neige,Non,1200,1500,3000,2000,3000,W,70,NW,90,1800,Pluie
2023-03-13,ORLU__ST_BARTHELEMY,2,3,,,,,,3,Risque limité évoluant en Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230313154407.pdf,Brume,Non,Sans objet,3600,5000,2000,3000,SW,10,W,50,Peu nuageux,Non,Sans objet,3600,4900,2000,3000,SW,20,W,40,Peu nuageux,Non,Sans objet,3800,4900,2000,3000,SW,40,SW,80,1800,0
2023-03-12,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230312150623.pdf,Averses de pluie,Non,2500,2600,4300,2000,3000,NW,60,NW,80,Pluie faible / grésille,Non,2500,2800,4700,2000,3000,W,60,NW,70,Variable,Non,Sans objet,3200,5000,2000,3000,W,40,NW,50,1800,Pluie
2023-03-11,ORLU__ST_BARTHELEMY,3,2,,,,,,3,Risque marqué évoluant en Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230311151133.pdf,Variable,Non,Sans objet,3100,5000,2000,3000,W,110,NW,110,Pluie faible / grésille,Non,2400,2800,5000,2000,3000,W,100,NW,110,Averses de pluie,Non,2600,2900,5000,2000,3000,W,80,NW,80,1800,Pluie
2023-03-10,ORLU__ST_BARTHELEMY,2,3,,,,,,3,Risque limité évoluant en Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230310140940.pdf,Pluies éparses,Non,2000,2300,3900,2000,3000,W,60,W,80,Pluies éparses,Non,1600,1900,4100,2000,3000,W,90,W,120,Pluie faible / grésille,Non,2100,2400,4900,2000,3000,W,90,NW,100,1800,Pluie
2023-03-09,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230309145851.pdf,Variable,Non,Sans objet,2800,Absence de données,2000,3000,Absence de données,Absence de données,Absence de données,Absence de données,Très nuageux,Non,Sans objet,2600,Absence de données,2000,3000,Absence de données,Absence de données,Absence de données,Absence de données,Beau temps,Non,Sans objet,2700,Absence de données,2000,3000,Absence de données,Absence de données,Absence de données,Absence de données,1800,0
2023-03-06,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230306143405.pdf,Beau temps,Non,Sans objet,1800,3500,2000,3000,W,20,W,10,Variable,Non,Sans objet,1400,3500,2000,3000,W,40,NW,30,Variable,Non,Sans objet,1800,3500,2000,3000,W,30,NW,20,1800,0
2023-03-05,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230305051653.pdf,Variable,Non,Sans objet,1000,3200,2000,3000,NW,20,N,20,Peu nuageux,Non,Sans objet,900,3200,2000,3000,NW,20,N,20,Beau temps,Non,Sans objet,1400,3400,2000,3000,W,20,N,20,1800,0
2023-03-04,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230304145953.pdf,Variable,Non,Sans objet,1000,3200,2000,3000,NW,20,N,20,Peu nuageux,Non,Sans objet,900,3200,2000,3000,NW,20,N,20,Beau temps,Non,Sans objet,1400,3400,2000,3000,W,20,N,20,1800,0
2023-03-03,ORLU__ST_BARTHELEMY,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230303144915.pdf,Neige faible,Non,600,900,2700,2000,3000,W,40,NE,20,Très nuageux,Non,Sans objet,700,2900,2000,3000,W,30,NE,20,Variable,Non,Sans objet,1000,3000,2000,3000,W,10,NE,20,1800,2
2023-03-02,ORLU__ST_BARTHELEMY,3,,<2200,2200,2,,>2200,3,Au-dessus de 2200 m : Risque limité. En-dessous : Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230302144117.pdf,Brume,Non,Sans objet,400,3100,2000,3000,W,10,NE,10,Variable,Non,Sans objet,600,2800,2000,3000,W,30,NE,20,Neige faible,Non,500,800,2900,2000,3000,W,40,N,10,1800,0
2023-03-01,ORLU__ST_BARTHELEMY,3,,E,,2,,W,3,Risque limité à l'Ouest- Risque marqué à l'Est.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230301145457.pdf,Variable,Non,Sans objet,400,2900,2000,3000,W,20,S,10,Beau temps,Non,Sans objet,200,3000,2000,3000,_,0,SE,20,Beau temps,Non,Sans objet,600,3100,2000,3000,SE,10,E,20,1800,1
2023-02-28,ORLU__ST_BARTHELEMY,3,,S,,2,,N,3,Risque limité au Nord- Risque marqué au Sud.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230228150610.pdf,Neige faible,Non,200,400,2500,2000,3000,NW,30,NE,30,Neige faible,Non,0,300,2700,2000,3000,NW,30,NE,30,Très nuageux,Non,Sans objet,800,2800,2000,3000,W,30,NE,10,1800,10
2023-02-27,ORLU__ST_BARTHELEMY,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230227150304.pdf,Neige modérée,Non,0,400,1400,2000,3000,NW,20,NW,50,Averses de neige,Non,0,0,1300,2000,3000,SE,10,SE,40,Neige faible,Non,0,400,1600,2000,3000,NE,10,NE,40,1800,15
2023-02-26,ORLU__ST_BARTHELEMY,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230226144527.pdf,Neige faible,Non,900,1100,3700,2000,3000,W,40,NE,30,Neige faible,Non,600,800,3900,2000,3000,W,60,N,40,Neige faible,Non,400,800,3800,2000,3000,W,60,N,50,1800,5
2023-02-24,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230224150522.pdf,Neige faible,Non,1500,1900,3800,2000,3000,SE,30,S,60,Variable,Non,Sans objet,1200,3300,2000,3000,S,10,S,40,Peu nuageux,Non,Sans objet,2000,3800,2000,3000,SW,10,SW,20,1800,5
2023-02-23,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230223151008.pdf,Pluies éparses,Non,1600,2100,3600,2000,3000,SE,10,SW,30,Très nuageux,Non,Sans objet,2100,3700,2000,3000,S,10,SW,40,Pluie faible / grésille,Non,1800,2200,3600,2000,3000,S,20,S,60,1800,Pluie
2023-02-22,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230222143814.pdf,Pluies éparses,Non,2000,2200,3900,2000,3000,NW,20,E,20,Variable,Non,Sans objet,2000,3700,2000,3000,_,0,W,20,Pluies éparses,Non,1900,2100,3700,2000,3000,W,20,W,20,1800,Pluie
2023-02-21,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230221144142.pdf,Brume,Non,Sans objet,3100,4500,2000,3000,W,10,W,10,Variable,Non,Sans objet,3000,4300,2000,3000,_,0,SW,10,Variable,Non,Sans objet,2800,4100,2000,3000,W,10,SW,10,1800,0
2023-02-20,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230220145158.pdf,Peu nuageux,Non,Sans objet,3400,4600,2000,3000,_,0,E,10,Beau temps,Non,Sans objet,3200,4600,2000,3000,SE,10,E,10,Beau temps,Non,Sans objet,3200,4600,2000,3000,SW,10,S,20,1800,0
2023-02-19,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230219144428.pdf,Beau temps,Non,Sans objet,3400,4800,2000,3000,W,20,W,10,Beau temps,Non,Sans objet,3200,4600,2000,3000,W,20,NW,10,Beau temps,Non,Sans objet,3200,4600,2000,3000,W,10,N,10,1800,0
2023-02-18,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230218135204.pdf,Beau temps,Non,Sans objet,3300,4800,2000,3000,_,0,E,20,Beau temps,Non,Sans objet,3300,4800,2000,3000,NW,10,NE,10,Beau temps,Non,Sans objet,3400,4900,2000,3000,W,10,E,10,1800,0
2023-02-17,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230217145642.pdf,Beau temps,Non,Sans objet,2200,4300,2000,3000,_,0,NE,20,Peu nuageux,Non,Sans objet,2700,4400,2000,3000,_,0,NE,10,Beau temps,Non,Sans objet,3100,4600,2000,3000,_,0,NE,20,1800,0
2023-02-16,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230216150937.pdf,Peu nuageux,Non,Sans objet,2400,4200,2000,3000,NW,10,SE,10,Beau temps,Non,Sans objet,2400,4100,2000,3000,NW,20,_,0,Beau temps,Non,Sans objet,2400,4200,2000,3000,NW,10,NE,10,1800,0
2023-02-15,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230215142300.pdf,Beau temps,Non,Sans objet,2800,4400,2000,3000,S,30,S,50,Beau temps,Non,Sans objet,2600,4300,2000,3000,W,10,S,30,Peu nuageux,Non,Sans objet,2600,4200,2000,3000,_,0,S,30,1800,0
2023-02-14,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230214142025.pdf,Beau temps,Non,Sans objet,2900,4400,2000,3000,SW,10,S,20,Beau temps,Non,Sans objet,3000,4400,2000,3000,S,10,S,30,Beau temps,Non,Sans objet,3000,4400,2000,3000,S,10,S,30,1800,0
2023-02-12,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230212133853.pdf,Beau temps,Non,Sans objet,2700,4200,2000,3000,SE,10,SE,30,Beau temps,Non,Sans objet,2800,4200,2000,3000,SE,10,SE,20,Beau temps,Non,Sans objet,2800,4200,2000,3000,SE,10,SE,20,1800,0
2023-02-11,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230211143112.pdf,Beau temps,Non,Sans objet,2600,4200,2000,3000,E,10,E,20,Beau temps,Non,Sans objet,2600,4200,2000,3000,_,0,E,10,Beau temps,Non,Sans objet,2700,4200,2000,3000,SE,10,E,10,1800,0
2023-02-10,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230210145026.pdf,Beau temps,Non,Sans objet,1000,3500,2000,3000,NW,20,NE,30,Beau temps,Non,Sans objet,1000,3900,2000,3000,NW,10,NE,30,Beau temps,Non,Sans objet,2000,4100,2000,3000,N,10,NE,30,1800,0
2023-02-09,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230209145211.pdf,Beau temps,Non,Sans objet,1300,2600,2000,3000,W,10,W,10,Beau temps,Non,Sans objet,1200,2600,2000,3000,W,10,N,10,Beau temps,Non,Sans objet,1200,2900,2000,3000,W,10,N,10,1800,0
2023-02-08,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230208144326.pdf,Variable,Non,Sans objet,1200,3400,2000,3000,SE,30,E,30,Peu nuageux,Non,Sans objet,1600,3100,2000,3000,NE,10,N,10,Peu nuageux,Non,Sans objet,1300,2900,2000,3000,W,10,N,20,1800,1
2023-02-07,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230207150022.pdf,Beau temps,Non,Sans objet,1100,3200,2000,3000,_,0,NE,20,Peu nuageux,Non,Sans objet,1200,2700,2000,3000,E,10,W,10,Averses de neige,Non,900,1200,2800,2000,3000,SE,60,SE,60,1800,2
2023-02-06,ORLU__ST_BARTHELEMY,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.ORLU__ST_BARTHELEMY.20230206145244.pdf,Neige faible,Non,800,2000,3700,2000,3000,NW,30,N,50,Neige faible,Non,600,800,2600,2000,3000,N,10,NE,40,Variable,Non,Sans objet,1100,2900,2000,3000,SE,20,E,40,1800,1
