date,massif,risque1,evolurisque1,loc1,altitude,risque2,evolurisque2,loc2,risque_maxi,commentaire,url_telechargement,00_temps,00_mer_de_nuages,00_limite_pluie_neige,00_isotherme_0,00_isotherme_moins_10,00_altitude_vent_1,00_altitude_vent_2,00_direction_vent_altitude_1,00_vitesse_vent_altitude_1,00_direction_vent_altitude_2,00_vitesse_vent_altitude_2,06_temps,06_mer_de_nuages,06_limite_pluie_neige,06_isotherme_0,06_isotherme_moins_10,06_altitude_vent_1,06_altitude_vent_2,06_direction_vent_altitude_1,06_vitesse_vent_altitude_1,06_direction_vent_altitude_2,06_vitesse_vent_altitude_2,12_temps,12_mer_de_nuages,12_limite_pluie_neige,12_isotherme_0,12_isotherme_moins_10,12_altitude_vent_1,12_altitude_vent_2,12_direction_vent_altitude_1,12_vitesse_vent_altitude_1,12_direction_vent_altitude_2,12_vitesse_vent_altitude_2,precipitation_neige_veille_altitude,precipitation_neige_veille_epaisseur
2023-04-17,CAPCIR-PUYMORENS,1,,<2200,2200,2,,>2200,2,Au-dessus de 2200 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230417131122.pdf,Variable,Non,Sans objet,1700,3700,2000,3000,NW,20,NE,30,Beau temps,Non,Sans objet,2100,4100,2000,3000,NW,20,NE,20,Beau temps,Non,Sans objet,2300,4000,2000,3000,NW,20,NW,10,1800,0
2023-04-16,CAPCIR-PUYMORENS,1,,<2200,2200,2,,>2200,2,Au-dessus de 2200 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230416135500.pdf,Averses de neige,Non,1100,1400,3700,2000,3000,N,40,N,70,Variable,Non,Sans objet,1500,3800,2000,3000,NW,40,NE,50,Beau temps,Non,Sans objet,2000,4400,2000,3000,N,30,N,50,1800,1
2023-04-15,CAPCIR-PUYMORENS,1,,<2200,2200,2,,>2200,2,Au-dessus de 2200 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230415140232.pdf,Averses de neige,Non,1700,2000,3900,2000,3000,NW,60,NW,100,Averses de neige,Non,1800,2500,4500,2000,3000,NW,60,NW,90,Averses de neige,Non,1500,1800,4800,2000,3000,NW,60,NW,110,1800,2
2023-04-14,CAPCIR-PUYMORENS,2,,<2200,2200,3,,>2200,3,Au-dessus de 2200 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230414133215.pdf,Averses de neige,Non,1100,1400,4200,2000,3000,NW,30,NW,100,Très nuageux,Non,Sans objet,1800,4100,2000,3000,NW,10,NW,70,Averses de pluie,Non,2000,2200,3900,2000,3000,NW,20,NW,70,1800,5
2023-04-13,CAPCIR-PUYMORENS,2,,<2300,2300,3,,>2300,3,Au-dessus de 2300 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230413140139.pdf,Très nuageux,Non,Sans objet,1400,3300,2000,3000,NW,40,W,50,Très nuageux,Non,Sans objet,1300,3000,2000,3000,NW,20,NW,60,Averses de neige,Non,1400,1600,2800,2000,3000,NW,30,NW,70,1800,2
2023-04-12,CAPCIR-PUYMORENS,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230412132500.pdf,Peu nuageux,Non,Sans objet,3300,5200,2000,3000,S,20,W,30,Variable,Non,Sans objet,2800,5000,2000,3000,SW,10,W,40,Neige faible,Non,1700,2100,4300,2000,3000,NE,20,SW,10,1800,0
2023-04-10,CAPCIR-PUYMORENS,1,2,,,,,,2,Risque faible évoluant en Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230410135210.pdf,Brume,Non,Sans objet,3000,4400,2000,3000,NW,30,NW,40,Brume,Non,Sans objet,2800,4300,2000,3000,NW,10,NW,30,Brume,Non,Sans objet,2800,4700,2000,3000,NW,10,NW,30,1800,0
2023-04-09,CAPCIR-PUYMORENS,1,2,,,,,,2,Risque faible évoluant en Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230409135435.pdf,Beau temps,Non,Sans objet,2600,4200,2000,3000,NW,10,NW,30,Beau temps,Non,Sans objet,2700,4400,2000,3000,NW,10,NW,40,Peu nuageux,Non,Sans objet,2800,4400,2000,3000,N,20,NW,30,1800,0
2023-04-08,CAPCIR-PUYMORENS,1,2,,,,,,2,Risque faible évoluant en Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230408132413.pdf,Brume,Non,Sans objet,2800,4200,2000,3000,W,10,NW,40,Beau temps,Non,Sans objet,2600,4100,2000,3000,NW,10,NW,50,Beau temps,Non,Sans objet,2600,4100,2000,3000,N,20,NW,40,1800,0
2023-04-07,CAPCIR-PUYMORENS,1,2,,,,,,2,Risque faible évoluant en Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230407133533.pdf,Beau temps,Non,Sans objet,2700,4100,2000,3000,NW,10,NW,20,Beau temps,Non,Sans objet,2600,4100,2000,3000,_,0,NW,30,Beau temps,Non,Sans objet,2600,4100,2000,3000,NW,20,NW,30,1800,0
2023-04-06,CAPCIR-PUYMORENS,1,2,,,,,,2,Risque faible évoluant en Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230406134230.pdf,Beau temps,Non,Sans objet,2200,4000,2000,3000,N,10,NW,30,Peu nuageux,Non,Sans objet,2200,4100,2000,3000,N,10,NW,30,Beau temps,Non,Sans objet,2400,4100,2000,3000,NW,20,NW,30,1800,0
2023-04-05,CAPCIR-PUYMORENS,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230405134653.pdf,Beau temps,Non,Sans objet,1500,3200,2000,3000,NW,20,N,50,Beau temps,Non,Sans objet,1800,3500,2000,3000,NW,30,N,50,Beau temps,Non,Sans objet,2200,3700,2000,3000,N,20,N,50,1800,0
2023-04-04,CAPCIR-PUYMORENS,2,,<2400,2400,3,,>2400,3,Au-dessus de 2400 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230404133738.pdf,Variable,Non,Sans objet,1600,3300,2000,3000,NW,20,N,30,Beau temps,Non,Sans objet,1600,3200,2000,3000,NW,20,N,40,Beau temps,Non,Sans objet,2000,3300,2000,3000,N,30,N,40,1800,0
2023-04-03,CAPCIR-PUYMORENS,2,,S,,3,,N,3,Risque marqué au Nord- Risque limité au Sud.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230403133032.pdf,Averses de neige,Non,1400,1600,3600,2000,3000,NW,50,N,80,Neige faible,Non,1200,1400,3600,2000,3000,N,30,N,60,Variable,Non,Sans objet,1900,3500,2000,3000,N,30,N,40,1800,10
2023-04-02,CAPCIR-PUYMORENS,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230402133946.pdf,Averses de neige,Non,1000,1400,2800,2000,3000,NW,50,NW,90,Neige faible,Non,1100,1400,3100,2000,3000,NW,50,NW,90,Averses de neige,Non,1500,1800,3400,2000,3000,NW,60,NW,80,1800,5
2023-04-01,CAPCIR-PUYMORENS,2,3,,,,,,3,Risque limité évoluant en Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230401134110.pdf,Peu nuageux,Non,Sans objet,3400,4700,2000,3000,NW,40,NW,100,Peu nuageux,Non,Sans objet,1800,4300,2000,3000,NW,30,NW,70,Averses de neige,Non,1600,2000,4200,2000,3000,NW,20,W,60,1800,0
2023-03-31,CAPCIR-PUYMORENS,1,,<2200,2200,1,2,>2200,2,Au-dessus de 2200 m : Risque faible évoluant en Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230331134703.pdf,Brume,Non,Sans objet,3400,5000,2000,3000,SW,20,NW,70,Brume,Non,Sans objet,3000,4700,2000,3000,SW,20,W,40,Pluies éparses,Non,2600,2900,4600,2000,3000,NW,30,SW,30,1800,0
2023-03-30,CAPCIR-PUYMORENS,1,,<2500,2500,2,,>2500,2,Au-dessus de 2500 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230330134125.pdf,Brume,Non,Sans objet,3400,4800,2000,3000,SW,20,W,30,Peu nuageux,Non,Sans objet,3300,4700,2000,3000,SW,20,W,50,Peu nuageux,Non,Sans objet,3100,4600,2000,3000,W,10,W,20,1800,0
2023-03-29,CAPCIR-PUYMORENS,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230329133713.pdf,Brume,Non,Sans objet,3200,4600,2000,3000,SW,35,SW,40,Beau temps,Non,Sans objet,3100,4600,2000,3000,SW,35,SW,30,Beau temps,Non,Sans objet,3300,4900,2000,3000,SW,30,SW,20,1800,0
2023-03-27,CAPCIR-PUYMORENS,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230327133137.pdf,Neige faible,Non,1600,1900,3200,2000,3000,NW,40,NW,100,Neige faible,Non,1200,1600,4600,2000,3000,NW,60,NW,100,Averses de neige,Non,1600,2000,4600,2000,3000,NW,20,NW,50,1800,5
2023-03-26,CAPCIR-PUYMORENS,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230326140101.pdf,Beau temps,Non,Sans objet,3000,4600,2000,3000,SW,20,W,50,Beau temps,Non,Sans objet,2700,4400,2000,3000,SW,20,W,40,Pluies éparses,Non,2400,2800,3900,2000,3000,NW,40,SW,40,1800,0
2023-03-25,CAPCIR-PUYMORENS,1,,<2500,2500,2,,>2500,2,Au-dessus de 2500 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230325145423.pdf,Absence de données,Non,Sans objet,Absence de données,Absence de données,2000,3000,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Non,Sans objet,Absence de données,Absence de données,2000,3000,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Non,Sans objet,Absence de données,Absence de données,2000,3000,Absence de données,Absence de données,Absence de données,Absence de données,1800,0
2023-03-22,CAPCIR-PUYMORENS,1,,<2200,2200,2,,>2200,2,Au-dessus de 2200 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230322145911.pdf,Peu nuageux,Non,Sans objet,2600,4000,2000,3000,SW,10,NW,20,Peu nuageux,Non,Sans objet,2600,4400,2000,3000,_,0,NW,10,Beau temps,Non,Sans objet,2800,4800,2000,3000,SW,10,SW,10,1800,0
2023-03-21,CAPCIR-PUYMORENS,1,,<2200,2200,2,,>2200,2,Au-dessus de 2200 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230321145028.pdf,Peu nuageux,Non,Sans objet,3400,4800,2000,3000,_,0,N,10,Peu nuageux,Non,Sans objet,3100,4700,2000,3000,N,10,NW,10,Pluies éparses,Non,2400,2800,4400,2000,3000,NE,20,SW,10,1800,0
2023-03-20,CAPCIR-PUYMORENS,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230320144858.pdf,Peu nuageux,Non,Sans objet,2500,4300,2000,3000,_,0,N,40,Peu nuageux,Non,Sans objet,2600,4700,2000,3000,NW,20,N,50,Beau temps,Non,Sans objet,3000,4900,2000,3000,NW,20,N,30,1800,Pluie
2023-03-19,CAPCIR-PUYMORENS,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230319143727.pdf,Averses de neige,Non,1500,1800,3700,2000,3000,NW,20,NW,10,Variable,Non,Sans objet,2000,3500,2000,3000,NW,10,W,10,Variable,Non,Sans objet,2200,3600,2000,3000,NW,20,W,20,1800,2
2023-03-18,CAPCIR-PUYMORENS,1,,<2000,2000,2,,>2000,2,Au-dessus de 2000 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230318142659.pdf,Variable,Non,Sans objet,2400,4100,2000,3000,SW,20,W,20,Variable,Non,Sans objet,2300,3800,2000,3000,_,0,SW,10,Pluies éparses,Non,2000,2300,3700,2000,3000,N,10,SW,20,1800,0
2023-03-17,CAPCIR-PUYMORENS,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230317144002.pdf,Beau temps,Non,Sans objet,3600,4900,2000,3000,SW,50,SW,60,Peu nuageux,Non,Sans objet,3600,4900,2000,3000,SW,40,SW,60,Brume,Non,Sans objet,2600,4400,2000,3000,S,30,SW,60,1800,0
2023-03-16,CAPCIR-PUYMORENS,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230316143026.pdf,Beau temps,Non,Sans objet,3400,5000,2000,3000,_,0,NW,50,Beau temps,Non,Sans objet,3500,4800,2000,3000,S,10,NW,20,Beau temps,Non,Sans objet,3600,4800,2000,3000,SW,20,SW,30,1800,0
2023-03-15,CAPCIR-PUYMORENS,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230315130901.pdf,Pluies éparses,Non,3000,3200,4900,2000,3000,NW,30,NW,100,Peu nuageux,Non,Sans objet,1900,5000,2000,3000,NW,10,NW,70,Peu nuageux,Non,Sans objet,2400,4700,2000,3000,NW,20,NW,50,1800,2
2023-03-14,CAPCIR-PUYMORENS,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230314143936.pdf,Averses de neige,Non,1700,1900,3800,2000,3000,NW,30,W,50,Averses de neige,Non,1400,1800,4000,2000,3000,NW,50,NW,100,Averses de neige,Non,1300,1800,3700,2000,3000,NW,50,NW,100,1800,Pluie
2023-03-13,CAPCIR-PUYMORENS,2,3,,,,,,3,Risque limité évoluant en Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230313154407.pdf,Peu nuageux,Non,Sans objet,3500,5000,2000,3000,SW,20,NW,50,Beau temps,Non,Sans objet,3600,4900,2000,3000,SW,30,W,50,Beau temps,Non,Sans objet,3800,5100,2000,3000,SW,40,SW,90,1800,0
2023-03-12,CAPCIR-PUYMORENS,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230312150623.pdf,Averses de pluie,Non,2400,2800,4800,2000,3000,NW,40,NW,90,Variable,Non,Sans objet,2900,5200,2000,3000,NW,30,NW,80,Peu nuageux,Non,Sans objet,3100,5000,2000,3000,NW,20,NW,40,1800,Pluie
2023-03-11,CAPCIR-PUYMORENS,3,2,,,,,,3,Risque marqué évoluant en Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230311151133.pdf,Pluie faible / grésille,Non,3600,3800,5500,2000,3000,NW,50,NW,110,Pluie faible / grésille,Non,3800,4100,5600,2000,3000,NW,60,NW,130,Averses de pluie,Non,3200,3400,5400,2000,3000,NW,40,NW,100,1800,Pluie
2023-03-10,CAPCIR-PUYMORENS,2,3,,,,,,3,Risque limité évoluant en Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230310140940.pdf,Peu nuageux,Non,Sans objet,2600,4200,2000,3000,W,20,NW,80,Variable,Non,Sans objet,3000,4900,2000,3000,NW,40,NW,130,Peu nuageux,Non,Sans objet,3800,5300,2000,3000,NW,60,NW,120,1800,Pluie
2023-03-09,CAPCIR-PUYMORENS,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230309145851.pdf,Variable,Non,Sans objet,2600,Absence de données,2000,3000,Absence de données,Absence de données,Absence de données,Absence de données,Variable,Non,Sans objet,2700,Absence de données,2000,3000,Absence de données,Absence de données,Absence de données,Absence de données,Variable,Non,Sans objet,2700,Absence de données,2000,3000,Absence de données,Absence de données,Absence de données,Absence de données,1800,0
2023-03-06,CAPCIR-PUYMORENS,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230306143405.pdf,Beau temps,Non,Sans objet,1800,3600,2000,3000,_,0,W,10,Beau temps,Non,Sans objet,1600,3400,2000,3000,NW,10,NW,20,Beau temps,Non,Sans objet,2200,3400,2000,3000,N,10,W,10,1800,0
2023-03-05,CAPCIR-PUYMORENS,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230305051653.pdf,Beau temps,Non,Sans objet,1400,3200,2000,3000,NW,20,N,20,Beau temps,Non,Sans objet,1600,3200,2000,3000,NW,10,N,20,Beau temps,Non,Sans objet,1900,3400,2000,3000,N,20,N,10,1800,0
2023-03-04,CAPCIR-PUYMORENS,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230304145953.pdf,Beau temps,Non,Sans objet,1400,3200,2000,3000,NW,20,N,20,Beau temps,Non,Sans objet,1600,3200,2000,3000,NW,10,N,20,Beau temps,Non,Sans objet,1900,3400,2000,3000,N,20,N,10,1800,0
2023-03-03,CAPCIR-PUYMORENS,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230303144915.pdf,Très nuageux,Non,Sans objet,800,2800,2000,3000,NW,20,E,20,Peu nuageux,Non,Sans objet,800,3000,2000,3000,N,20,NE,20,Peu nuageux,Non,Sans objet,1500,3000,2000,3000,N,20,NE,20,1800,2
2023-03-02,CAPCIR-PUYMORENS,2,,<2200,2200,3,,>2200,3,Au-dessus de 2200 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230302144117.pdf,Brume,Non,Sans objet,800,3000,2000,3000,N,10,NE,10,Très nuageux,Non,Sans objet,800,2900,2000,3000,N,10,NE,30,Neige faible,Non,600,900,2800,2000,3000,N,10,NE,20,1800,0
2023-03-01,CAPCIR-PUYMORENS,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230301145457.pdf,Peu nuageux,Non,Sans objet,300,3000,2000,3000,N,20,S,10,Beau temps,Non,Sans objet,1200,3100,2000,3000,N,10,SE,10,Beau temps,Non,Sans objet,1900,3100,2000,3000,SE,10,SE,10,1800,1
2023-02-28,CAPCIR-PUYMORENS,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230228150610.pdf,Neige faible,Non,300,600,2600,2000,3000,N,30,NE,40,Neige faible,Non,200,500,2700,2000,3000,N,30,NE,50,Neige faible,Non,400,700,2900,2000,3000,N,20,NE,20,1800,20
2023-02-27,CAPCIR-PUYMORENS,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230227150304.pdf,Neige modérée,Non,0,0,1600,2000,3000,NW,20,NW,50,Averses de neige,Non,0,0,1400,2000,3000,SE,10,SE,40,Neige faible,Non,0,600,2000,2000,3000,NE,10,NE,40,1800,15
2023-02-26,CAPCIR-PUYMORENS,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230226144527.pdf,Neige faible,Non,900,1200,3800,2000,3000,NW,10,NE,20,Neige faible,Non,1000,1200,4000,2000,3000,N,20,NE,50,Variable,Non,Sans objet,1200,3900,2000,3000,N,40,N,70,1800,8
2023-02-24,CAPCIR-PUYMORENS,4,,S,,3,,N,4,Risque marqué au Nord- Risque fort au Sud.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.CAPCIR-PUYMORENS.20230224150522.pdf,Neige faible,Non,1500,1900,3900,2000,3000,S,20,S,70,Eclaircies,Non,Sans objet,1900,3700,2000,3000,S,20,SW,50,Peu nuageux,Non,Sans objet,2000,3900,2000,3000,S,20,SW,30,1800,20
