date,massif,risque1,evolurisque1,loc1,altitude,risque2,evolurisque2,loc2,risque_maxi,commentaire,url_telechargement,00_temps,00_mer_de_nuages,00_limite_pluie_neige,00_isotherme_0,00_isotherme_moins_10,00_altitude_vent_1,00_altitude_vent_2,00_direction_vent_altitude_1,00_vitesse_vent_altitude_1,00_direction_vent_altitude_2,00_vitesse_vent_altitude_2,06_temps,06_mer_de_nuages,06_limite_pluie_neige,06_isotherme_0,06_isotherme_moins_10,06_altitude_vent_1,06_altitude_vent_2,06_direction_vent_altitude_1,06_vitesse_vent_altitude_1,06_direction_vent_altitude_2,06_vitesse_vent_altitude_2,12_temps,12_mer_de_nuages,12_limite_pluie_neige,12_isotherme_0,12_isotherme_moins_10,12_altitude_vent_1,12_altitude_vent_2,12_direction_vent_altitude_1,12_vitesse_vent_altitude_1,12_direction_vent_altitude_2,12_vitesse_vent_altitude_2,precipitation_neige_veille_altitude,precipitation_neige_veille_epaisseur
2023-04-21,LUCHONNAIS,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230421131349.pdf,Brume,Non,Sans objet,3000,4300,2000,3000,SW,10,W,50,Peu nuageux,Non,Sans objet,3000,4400,2000,3000,SW,20,SW,40,Eclaircies,Non,Sans objet,3000,4600,2000,3000,SW,50,S,70,1800,0
2023-04-20,LUCHONNAIS,1,2,<2600,2600,2,,>2600,2,Au-dessus de 2600 m : Risque limité. En-dessous : Risque faible évoluant en Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230420130422.pdf,Beau temps,Non,Sans objet,2900,4500,2000,3000,W,10,NW,90,Beau temps,Non,Sans objet,2700,4400,2000,3000,W,10,NW,50,Peu nuageux,Non,Sans objet,2800,4100,2000,3000,NW,10,W,30,1800,0
2023-04-18,LUCHONNAIS,1,,<2400,2400,2,,>2400,2,Au-dessus de 2400 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230418125529.pdf,Averses de neige,Non,1600,1900,3800,2000,3000,NW,10,NW,25,Beau temps,Non,Sans objet,2000,3900,2000,3000,_,0,W,25,Pluies éparses,Non,1900,2200,3800,2000,3000,N,10,SW,20,1800,0
2023-04-17,LUCHONNAIS,1,,<2400,2400,2,,>2400,2,Au-dessus de 2400 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230417133944.pdf,Variable,Non,Sans objet,1700,4400,2000,3000,N,10,N,50,Variable,Non,Sans objet,1800,4300,2000,3000,_,0,NE,20,Peu nuageux,Non,Sans objet,2200,4300,2000,3000,_,0,NE,20,1800,0
2023-04-16,LUCHONNAIS,1,,<2400,2400,2,,>2400,2,Au-dessus de 2400 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230416134020.pdf,Peu nuageux,Non,Sans objet,1400,4800,2000,3000,W,10,N,60,Variable,Non,Sans objet,1700,4700,2000,3000,_,0,N,50,Eclaircies,Non,Sans objet,2000,4400,2000,3000,N,10,N,40,1800,0
2023-04-15,LUCHONNAIS,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230415140221.pdf,Pluies éparses,Non,1800,1900,3700,2000,3000,NW,30,NW,70,Pluies éparses,Non,1800,1900,4100,2000,3000,NW,10,NW,70,Eclaircies,Non,Sans objet,1800,4300,2000,3000,NW,30,NW,60,1800,0
2023-04-14,LUCHONNAIS,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230414140253.pdf,Averses de neige,Non,1300,1600,3200,2000,3000,NW,10,NW,60,Pluies éparses,Non,1900,2100,4000,2000,3000,W,10,NW,60,Pluie faible / grésille,Non,1800,2000,3800,2000,3000,NW,20,W,60,1800,5
2023-04-13,LUCHONNAIS,2,,<2200,2200,3,,>2200,3,Au-dessus de 2200 m : Risque marqué. En-dessous : Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230413135620.pdf,Averses de neige,Non,1200,1400,2700,2000,3000,NW,10,NW,50,Averses de neige,Non,1000,1300,2600,2000,3000,NW,10,NW,60,Neige faible,Non,1200,1400,2700,2000,3000,NW,20,NW,70,1800,5
2023-04-12,LUCHONNAIS,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230412134542.pdf,Beau temps,Non,Sans objet,3400,5100,2000,3000,SW,20,W,60,Eclaircies,Non,Sans objet,3200,4800,2000,3000,SW,20,W,60,Neige faible,Non,1300,1600,4500,2000,3000,N,20,SW,45,1800,0
2023-04-10,LUCHONNAIS,1,,,,,,,1,Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230410135918.pdf,Variable,Non,Sans objet,2800,4200,2000,3000,_,0,NW,50,Variable,Non,Sans objet,2800,4800,2000,3000,W,20,NW,60,Brume,Non,Sans objet,2900,4900,2000,3000,N,10,NW,30,1800,0
2023-04-09,LUCHONNAIS,1,,,,,,,1,Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230409134314.pdf,Beau temps,Non,Sans objet,2900,4500,2000,3000,_,0,NW,40,Brume,Non,Sans objet,2900,4500,2000,3000,_,0,NW,50,Brume,Non,Sans objet,2900,4500,2000,3000,NW,10,NW,30,1800,0
2023-04-08,LUCHONNAIS,1,,,,,,,1,Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230408133456.pdf,Peu nuageux,Non,Sans objet,2800,4300,2000,3000,_,0,NW,30,Beau temps,Non,Sans objet,2800,4200,2000,3000,_,0,NW,40,Beau temps,Non,Sans objet,2800,4200,2000,3000,NW,10,NW,30,1800,0
2023-04-07,LUCHONNAIS,1,,<2100,2100,2,,>2100,2,Au-dessus de 2100 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230407134156.pdf,Peu nuageux,Non,Sans objet,2700,4100,2000,3000,_,0,NW,20,Beau temps,Non,Sans objet,2600,4200,2000,3000,_,0,NW,30,Peu nuageux,Non,Sans objet,2700,4200,2000,3000,NW,10,W,20,1800,0
2023-04-06,LUCHONNAIS,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230406134827.pdf,Brume,Non,Sans objet,2400,4200,2000,3000,_,0,NW,20,Variable,Non,Sans objet,2200,4100,2000,3000,_,0,NW,20,Beau temps,Non,Sans objet,2300,4300,2000,3000,N,10,NW,20,1800,0
2023-04-05,LUCHONNAIS,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230405141042.pdf,Beau temps,Non,Sans objet,2000,3600,2000,3000,NE,30,N,40,Beau temps,Non,Sans objet,2100,3800,2000,3000,NW,20,N,50,Peu nuageux,Non,Sans objet,2300,4100,2000,3000,NW,10,N,30,1800,0
2023-04-04,LUCHONNAIS,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230404143026.pdf,Beau temps,Non,Sans objet,1600,3500,2000,3000,_,0,N,30,Peu nuageux,Non,Sans objet,1800,3400,2000,3000,W,10,NE,40,Beau temps,Non,Sans objet,2000,3200,2000,3000,N,10,N,20,1800,0
2023-04-03,LUCHONNAIS,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230403134653.pdf,Neige faible,Non,1200,1500,3400,2000,3000,NW,10,N,40,Eclaircies,Non,Sans objet,1500,3500,2000,3000,NW,10,N,40,Averses de neige,Non,1400,1700,3500,2000,3000,N,10,N,30,1800,10
2023-04-02,LUCHONNAIS,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230402134400.pdf,Averses de neige,Non,1200,1400,2700,2000,3000,NW,20,NW,75,Neige modérée,Non,1100,1400,3000,2000,3000,NW,20,NW,55,Neige modérée,Non,1200,1500,3000,2000,3000,NW,20,NW,40,1800,20
2023-04-01,LUCHONNAIS,2,3,,,,,,3,Risque limité évoluant en Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230401134312.pdf,Averses de neige,Non,1500,1800,4400,2000,3000,W,10,W,80,Variable,Non,Sans objet,1600,3600,2000,3000,NW,10,NW,60,Neige faible,Non,1300,1600,3500,2000,3000,NW,10,NW,70,1800,1
2023-03-31,LUCHONNAIS,1,2,<2500,2500,2,,>2500,2,Au-dessus de 2500 m : Risque limité. En-dessous : Risque faible évoluant en Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230331134853.pdf,Peu nuageux,Non,Sans objet,3400,4600,2000,3000,SW,30,W,60,Brume,Non,Sans objet,3100,4400,2000,3000,_,0,W,40,Pluies éparses,Non,2200,2500,4500,2000,3000,NW,10,W,40,1800,0
2023-03-30,LUCHONNAIS,1,,<2500,2500,2,,>2500,2,Au-dessus de 2500 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230330134630.pdf,Brume,Non,Sans objet,3600,4600,2000,3000,SW,30,W,60,Peu nuageux,Non,Sans objet,3300,4600,2000,3000,SW,20,W,60,Peu nuageux,Non,Sans objet,3200,4700,2000,3000,W,10,W,40,1800,0
2023-03-29,LUCHONNAIS,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230329135151.pdf,Peu nuageux,Non,Sans objet,3200,4700,2000,3000,W,10,W,20,Beau temps,Non,Sans objet,3300,4700,2000,3000,W,10,W,10,Beau temps,Non,Sans objet,3500,4900,2000,3000,W,20,W,30,1800,0
2023-03-28,LUCHONNAIS,1,,<2500,2500,2,,>2500,2,Au-dessus de 2500 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230328135754.pdf,Beau temps,Non,Sans objet,3000,4600,2000,3000,_,0,NW,30,Brume,Non,Sans objet,3000,4400,2000,3000,W,10,NW,40,Beau temps,Non,Sans objet,3000,4800,2000,3000,NW,10,NW,20,1800,0
2023-03-27,LUCHONNAIS,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230327140602.pdf,Neige modérée,Non,1400,1600,3100,2000,3000,NW,40,NW,80,Neige faible,Non,1200,1400,4200,2000,3000,NW,30,NW,60,Beau temps avec mer de nuage,2000,Sans objet,2000,4500,2000,3000,NW,10,N,40,1800,2
2023-03-26,LUCHONNAIS,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230326134510.pdf,Beau temps,Non,Sans objet,2800,4500,2000,3000,SW,30,W,60,Neige modérée,Non,1600,2400,4400,2000,3000,W,10,W,50,Averses de neige,Non,1500,1600,3400,2000,3000,S,10,W,60,1800,0
2023-03-25,LUCHONNAIS,1,2,,,,,,2,Risque faible évoluant en Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230325150715.pdf,Peu nuageux,Non,Sans objet,2100,4200,2000,3000,_,0,W,50,Beau temps,Non,Sans objet,2400,4300,2000,3000,W,10,W,40,Brume,Non,Sans objet,2700,4600,2000,3000,SW,20,SW,60,1800,0
2023-03-24,LUCHONNAIS,1,,,,,,,1,Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230324144545.pdf,Peu nuageux,Non,Sans objet,3200,4600,2000,3000,SW,40,W,80,Variable,Non,Sans objet,3000,4400,2000,3000,SW,10,W,60,Pluies éparses,Non,2400,2700,4100,2000,3000,W,10,W,40,1800,0
2023-03-23,LUCHONNAIS,1,,,,,,,1,Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230323144222.pdf,Variable,Non,Sans objet,3000,4800,2000,3000,SW,10,W,30,Peu nuageux,Non,Sans objet,3000,4800,2000,3000,SW,10,W,30,Brume,Non,Sans objet,3200,4600,2000,3000,SW,20,SW,50,1800,0
2023-03-22,LUCHONNAIS,1,,<2300,2300,2,,>2300,2,Au-dessus de 2300 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230322142656.pdf,Beau temps,Non,Sans objet,2600,4200,2000,3000,_,0,W,10,Brume,Non,Sans objet,2900,4800,2000,3000,S,10,NW,20,Brume,Non,Sans objet,3000,4900,2000,3000,NE,10,SW,20,1800,0
2023-03-21,LUCHONNAIS,1,,<2300,2300,2,,>2300,2,Au-dessus de 2300 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230321144814.pdf,Peu nuageux,Non,Sans objet,3200,4900,2000,3000,_,0,_,0,Peu nuageux,Non,Sans objet,3000,4600,2000,3000,_,0,_,0,Brume,Non,Sans objet,2700,4300,2000,3000,NE,10,W,10,1800,0
2023-03-20,LUCHONNAIS,1,,,,,,,1,Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230320144528.pdf,Peu nuageux,Non,Sans objet,2500,4400,2000,3000,W,10,N,20,Beau temps,Non,Sans objet,2600,4700,2000,3000,_,0,N,30,Beau temps,Non,Sans objet,3300,4900,2000,3000,_,0,N,10,1800,0
2023-03-19,LUCHONNAIS,1,,,,,,,1,Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230319143947.pdf,Pluies éparses,Non,1700,1900,3600,2000,3000,_,0,W,20,Variable,Non,Sans objet,1800,3500,2000,3000,_,0,NW,30,Variable,Non,Sans objet,2000,3700,2000,3000,N,10,W,10,1800,2
2023-03-18,LUCHONNAIS,1,,<2500,2500,2,,>2500,2,Au-dessus de 2500 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230318143837.pdf,Pluies éparses,Non,2100,2400,4000,2000,3000,SW,10,SW,40,Eclaircies,Non,Sans objet,2300,3600,2000,3000,SW,10,SW,20,Pluies éparses,Non,1800,2100,3500,2000,3000,W,10,W,10,1800,0
2023-03-17,LUCHONNAIS,1,,<2400,2400,2,,>2400,2,Au-dessus de 2400 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230317144507.pdf,Beau temps,Non,Sans objet,3800,4900,2000,3000,S,50,S,90,Brume,Non,Sans objet,3000,4300,2000,3000,SE,20,S,60,Eclaircies,Non,Sans objet,2800,4700,2000,3000,_,0,SW,60,1800,0
2023-03-16,LUCHONNAIS,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230316145356.pdf,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données,Absence de données
2023-03-15,LUCHONNAIS,1,,<2200,2200,2,,>2200,2,Au-dessus de 2200 m : Risque limité. En-dessous : Risque faible.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230315144121.pdf,Averses de neige,Non,1400,1600,4600,2000,3000,NW,10,NW,50,Beau temps,Non,Sans objet,2100,5000,2000,3000,_,0,NW,40,Beau temps,Non,Sans objet,3000,4800,2000,3000,W,10,N,30,1800,1
2023-03-14,LUCHONNAIS,3,,,,,,,3,Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230314144148.pdf,Pluies éparses,Non,1700,1900,3500,2000,3000,_,0,W,50,Averses de neige,Non,1400,1600,3000,2000,3000,NW,20,NW,60,Averses de neige,Non,1400,1600,3000,2000,3000,NW,20,NW,45,1800,0
2023-03-13,LUCHONNAIS,2,3,,,,,,3,Risque limité évoluant en Risque marqué.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230313144841.pdf,Brume,Non,Sans objet,3600,5000,2000,3000,SW,20,W,60,Peu nuageux,Non,Sans objet,3800,5000,2000,3000,SW,30,SW,85,Eclaircies,Non,Sans objet,3600,5000,2000,3000,SW,40,SW,90,1800,0
2023-03-12,LUCHONNAIS,2,,,,,,,2,Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230312144651.pdf,Averses de pluie,Non,2400,2800,4400,2000,3000,NW,20,NW,70,Beau temps avec mer de nuage,2000,Sans objet,2600,4900,2000,3000,NW,20,NW,70,Peu nuageux,Non,Sans objet,3200,5000,2000,3000,NW,10,NW,30,1800,Pluie
2023-03-11,LUCHONNAIS,3,2,,,,,,3,Risque marqué évoluant en Risque limité.,https://donneespubliques.meteofrance.fr/donnees_libres/Pdf/BRA/BRA.LUCHONNAIS.20230311143554.pdf,Pluie faible / grésille,Non,2600,2800,5100,2000,3000,NW,40,NW,80,Pluie faible / grésille,Non,2900,3100,5100,2000,3000,NW,40,NW,80,Averses de pluie,Non,2800,3000,5100,2000,3000,NW,30,NW,80,1800,Pluie
